cycle_number,discharge_capacity
484,57.39478
485,57.38942
486,57.39201
487,57.39286
488,57.38053
489,57.36899
490,57.36876
491,57.36121
492,57.35532
493,57.33365
494,57.34024
495,57.33728
496,57.32926
497,57.32369
498,57.30998
499,57.29987
500,57.28363
501,57.28461
502,57.30178
503,57.28097
504,57.27103
505,57.26775
506,57.26709
507,57.26009
508,57.24162
509,57.25583
510,57.23587
511,57.2388
512,57.23784
513,57.22354
514,57.21595
515,57.20132
516,57.19766
517,57.21886
518,57.20302
519,57.19122
520,57.18322
521,57.18022
522,57.17713
523,57.16027
524,57.14846
525,57.15491
526,57.15154
527,57.14914
528,57.14442
529,57.1243
530,57.11267
531,57.10068
532,57.124
533,57.11133
534,57.09528
535,57.08883
536,57.08721
537,57.07567
538,57.06854
539,57.06085
540,57.06787
541,57.06392
542,57.06217
543,57.0553
544,57.04333
545,57.02889
546,57.0196
547,57.0211
548,57.03135
549,57.01609
550,57.00384
551,56.99822
552,56.99151
553,56.98644
554,56.97545
555,56.98119
556,56.97002
557,56.96478
558,56.96401
559,56.95073
560,56.93868
561,56.93032
562,56.93086
563,56.94923
564,56.93124
565,56.91645
566,56.90858
567,56.90232
568,56.90038
569,56.8843
570,56.90316
571,56.88836
572,56.87946
573,56.88495
574,56.87319
575,56.85988
576,56.84256
577,56.84371
578,56.84838
579,56.83929
580,56.83091
581,56.82693
582,56.82497
583,56.8267
584,56.81316
585,56.8008
586,56.79334
587,56.78805
588,56.79397
589,56.78327
590,56.76874
591,56.75843
592,56.75739
593,56.78769
594,56.74795
595,56.73751
596,56.73024
597,56.72317
598,56.72033
599,56.71311
600,56.69346
601,56.55065
602,56.52647
603,56.52807
604,56.51791
605,56.50664
606,56.49674
607,56.49021
608,56.4812
609,56.47731
610,56.46891
611,56.45601
612,56.44851
613,56.44789
614,56.44487
615,56.43175
616,56.4394
617,56.41363
618,56.40876
619,56.40198
620,56.39596
621,56.38966
622,56.37341
623,56.37503
624,56.37642
625,56.36876
626,56.38501
627,56.38168
628,56.3756
629,56.36853
630,56.36159
631,56.35325
632,56.34878
633,56.34126
634,56.33595
635,56.33377
636,56.32408
637,56.32556
638,56.30717
639,56.31258
640,56.29216
641,56.28578
642,56.27523
643,56.26693
644,56.26007
645,56.254
646,56.23973
647,56.23792
648,56.23831
649,56.23727
650,56.22251
651,56.2181
652,56.21158
653,56.19429
654,56.18569
655,56.19557
656,56.18752
657,56.18017
658,56.17576
659,56.16735
660,56.15467
661,56.14122
662,56.15144
663,56.14255
664,56.13335
665,56.12801
666,56.11813
667,56.10863
668,56.0991
669,56.08755
670,56.09448
671,56.08804
672,56.08264
673,56.07074
674,56.06226
675,56.05617
676,56.05097
677,56.03825
678,56.04503
679,56.04243
680,56.03772
681,56.02789
682,56.01989
683,56.01022
684,55.9982
685,56.01014
686,55.99731
687,55.98927
688,55.97957
689,55.97474
690,55.96583
691,55.95196
692,55.94309
693,55.95057
694,55.93491
695,55.93219
696,55.92073
697,55.90832
698,55.89172
699,55.8867
700,55.88213
701,55.88813
702,56.85242
703,56.88029
704,56.86116
705,56.84784
706,56.83991
707,56.82637
708,56.81368
709,56.79914
710,56.78482
711,56.7722
712,56.76228
713,56.75091
714,56.73808
715,56.72731
716,56.71774
717,56.70761
718,56.6953
719,56.68749
720,56.67567
721,56.66557
722,56.65476
723,56.64807
724,56.63662
725,56.62832
726,56.61734
727,56.60751
728,56.59931
729,56.58968
730,56.58158
731,56.57676
732,56.56225
733,56.55327
734,56.54527
735,56.53689
736,56.53887
737,56.53387
738,56.51859
739,56.50848
740,56.49884
741,56.4891
742,56.48221
743,56.47658
744,56.47804
745,56.47617
746,56.46369
747,56.44234
748,56.43521
749,56.42763
750,56.42107
751,56.41695
752,56.40694
753,56.40005
754,56.39175
755,56.37972
756,56.37169
757,56.36788
758,56.35675
759,56.35129
760,56.34423
761,56.33731
762,56.32972
763,56.32154
764,56.31426
765,56.30534
766,56.29796
767,56.29204
768,56.2857
769,56.29568
770,56.26531
771,56.25887
772,56.25068
773,56.24098
774,56.23558
775,56.2263
776,56.21846
777,56.21366
778,56.20223
779,56.19599
780,56.18776
781,56.18144
782,56.17184
783,56.16378
784,56.15573
785,56.15091
786,56.138
787,56.12989
788,56.12501
789,56.1122
790,56.10416
791,56.0982
792,56.10992
793,56.07837
794,56.06848
795,56.06136
796,56.05316
797,56.0438
798,56.03404
799,56.03148
800,56.02479
801,56.01116
802,56.0025
803,55.99893
804,55.9888
805,55.98105
806,55.97872
807,55.96604
808,55.96281
809,55.95049
810,55.94138
811,55.93554
812,55.92795
813,55.91535
814,55.90843
815,55.90142
816,55.89441
817,55.88865
818,55.88135
819,55.87449
820,55.86276
821,55.85249
822,55.84716
823,55.85645
824,55.8294
825,55.82272
826,55.81618
827,55.80662
828,55.79716
829,55.79038
830,55.78072
831,55.77766
832,55.76624
833,55.76048
834,55.75498
835,55.74486
836,55.73809
837,55.72615
838,55.71983
839,55.71703
840,55.70758
841,55.70274
842,55.69504
843,55.6911
844,55.68039
845,55.67451
846,55.6692
847,55.66368
848,55.65191
849,55.64849
850,55.64054
851,55.63262
852,55.62855
853,55.61872
854,55.62456
855,55.60276
856,55.59376
857,55.58878
858,55.58277
859,55.57534
860,55.56979
861,55.56087
862,55.55649
863,55.54524
864,55.53968
865,55.53427
866,55.52602
867,55.51867
868,55.51309
869,55.50426
870,55.5026
871,55.49231
872,55.48874
873,55.48134
874,55.47366
875,55.46662
876,55.45936
877,55.4526
878,55.44566
879,55.43988
880,55.43456
881,55.42783
882,55.42139
883,55.41527
884,55.40941
885,55.41903
886,55.39682
887,55.38991
888,55.38181
889,55.3768
890,55.37062
891,55.39075
892,55.37947
893,55.37303
894,55.36966
895,55.36534
896,55.35885
897,55.35218
898,55.35382
899,55.34704
900,55.34644
901,55.33174
902,55.32743
903,55.317
904,55.30804
905,55.30209
906,55.30268
907,55.2844
908,55.27331
909,55.27017
910,55.25901
911,55.25084
912,55.24983
913,55.24296
914,55.2441
915,55.22586
916,55.22849
917,55.22247
918,55.21403
919,55.20651
920,55.19202
921,55.18734
922,55.17852
923,55.17161
924,55.1587
925,55.14904
926,55.14903
927,55.13937
928,55.13834
929,55.12691
930,55.12753
931,55.11905
932,55.11345
933,55.11458
934,55.10127
935,55.09903
936,55.08636
937,55.11328
938,55.06647
939,55.05584
940,55.05397
941,55.0443
942,55.04591
943,55.02979
944,55.02636
945,55.02756
946,55.02059
947,55.01926
948,55.0069
949,55.00632
950,54.99913
951,54.99687
952,54.98702
953,54.97815
954,54.96947
955,54.95716
956,54.95283
957,54.94287
958,54.93888
959,54.93274
960,54.92699
961,54.93289
962,54.91334
963,54.91139
964,54.90422
965,54.90661
966,54.90126
967,54.88901
968,54.88736
969,54.87733
970,54.86961
971,54.86221
972,54.84901
973,54.84564
974,54.83856
975,54.83308
976,54.84471
977,54.97542
978,55.00181
979,54.99497
980,54.98788
981,54.97301
982,54.95988
983,54.94701
984,54.93445
985,54.92634
986,54.90682
987,54.8988
988,54.88576
989,54.88005
990,54.86697
991,54.84775
992,54.84448
993,54.83642
994,54.83336
995,54.82305
996,54.81506
997,54.81664
998,54.80455
999,54.79901
1000,54.78573
1001,54.78062
1002,54.77401
1003,54.76666
1004,54.76179
1005,54.74893
1006,54.74
1007,54.73108
1008,54.72306
1009,54.71623
1010,54.70565
1011,54.70198
1012,54.72233
1013,54.69528
1014,54.68227
1015,54.67489
1016,54.67391
1017,54.67174
1018,54.66899
1019,54.65095
1020,54.65319
1021,54.63751
1022,54.62523
1023,54.61838
1024,54.60681
1025,54.60291
1026,54.59314
1027,54.58988
1028,54.58699
1029,54.57215
1030,54.56794
1031,54.5618
1032,54.56435
1033,54.55609
1034,54.55062
1035,54.54828
1036,54.54574
1037,54.53872
1038,54.51911
1039,54.52122
1040,54.51345
1041,54.50526
1042,54.498
1043,54.48353
1044,54.48513
1045,54.47543
1046,54.47199
1047,54.46574
1048,54.4541
1049,54.4532
1050,54.45068
1051,54.44727
1052,54.44184
1053,54.43172
1054,54.42896
1055,54.4252
1056,54.42237
1057,54.40654
1058,54.39997
1059,54.42311
1060,54.38472
1061,54.40876
1062,54.42372
1063,54.41677
1064,54.40849
1065,54.40132
1066,54.38822
1067,54.39461
1068,54.387
1069,54.38491
1070,54.38261
1071,54.37065
1072,54.35868
1073,54.35939
1074,54.35236
1075,54.36191
1076,54.35361
1077,54.34057
1078,54.33132
1079,54.3191
1080,54.31501
1081,54.29662
1082,54.29334
1083,54.30304
1084,54.33242
1085,54.34264
1086,54.33785
1087,54.33457
1088,54.32507
1089,54.32045
1090,54.31547
1091,54.30395
1092,54.29804
1093,54.28898
1094,54.28305
1095,54.28203
1096,54.27691
1097,54.27472
1098,54.2772
1099,54.27197
1100,54.26454
1101,54.25867
1102,54.25405
1103,54.24251
1104,54.23381
1105,54.22717
1106,54.22049
1107,54.2081
1108,54.188
1109,54.16513
1110,54.15233
1111,54.15272
1112,54.13946
1113,54.12384
1114,54.14065
1115,54.13496
1116,54.14047
1117,54.1342
1118,54.1372
1119,54.14078
1120,54.14038
1121,54.13926
1122,54.14323
1123,54.13592
1124,54.12696
1125,54.11991
1126,54.11522
1127,54.10702
1128,54.09787
1129,54.09462
1130,54.10061
1131,54.09055
1132,54.08755
1133,54.07531
1134,54.06535
1135,54.06111
1136,54.0526
1137,54.04751
1138,54.05949
1139,54.05639
1140,54.05354
1141,54.03771
1142,54.03383
1143,54.02506
1144,54.0252
1145,54.05678
1146,54.02544
1147,54.02146
1148,54.00536
1149,53.9945
1150,53.98735
1151,53.98121
1152,53.97756
1153,53.99613
1154,53.98365
1155,53.97462
1156,53.96309
1157,53.95223
1158,53.94401
1159,53.93859
1160,53.93421
1161,53.945
1162,53.94451
1163,53.9423
1164,53.93457
1165,53.92372
1166,53.92211
1167,53.90729
1168,53.90254
1169,53.90932
1170,53.90362
1171,53.90229
1172,53.88683
1173,53.88097
1174,53.86478
1175,53.86482
1176,53.86313
1177,53.86635
1178,53.86297
1179,53.84564
1180,53.84625
1181,53.84417
1182,53.84328
1183,53.83805
1184,53.82723
1185,53.83662
1186,53.82983
1187,53.82252
1188,53.81353
1189,53.80919
1190,53.80493
1191,53.7954
1192,53.79514
1193,53.79733
1194,53.78613
1195,53.77839
1196,53.77125
1197,53.76645
1198,53.75194
1199,53.74748
1200,53.7489
1201,53.75292
1202,53.74713
1203,53.73796
1204,53.73689
1205,53.72797
1206,53.72545
1207,53.71556
1208,53.71781
1209,53.72521
1210,53.71789
1211,53.70788
1212,53.68887
1213,53.67712
1214,53.67598
1215,53.67051
1216,53.6665
1217,53.66709
1218,53.66447
1219,53.65687
1220,53.64845
1221,53.6386
1222,53.62811
1223,53.62884
1224,53.62782
1225,53.64025
1226,53.63271
1227,53.6247
1228,53.62474
1229,53.61235
1230,53.60395
1231,53.59819
1232,53.6293
1233,53.59417
1234,53.58785
1235,53.57841
1236,53.56985
1237,53.56591
1238,53.55692
1239,53.54827
1240,53.56985
1241,53.54211
1242,53.53837
1243,53.52828
1244,53.51852
1245,53.50821
1246,53.50893
1247,53.50715
1248,53.52453
1249,53.51293
1250,53.50233
1251,53.4965
1252,53.49253
1253,53.4792
1254,53.46957
1255,53.45827
1256,53.47112
1257,53.46233
1258,53.46185
1259,53.45356
1260,53.43998
1261,53.43502
1262,53.41812
1263,53.41454
1264,53.42278
1265,53.41829
1266,53.41175
1267,53.40754
1268,53.40077
1269,53.3884
1270,53.38764
1271,53.38668
1272,53.39251
1273,53.39381
1274,53.38345
1275,53.37751
1276,53.3729
1277,53.35971
1278,53.34997
1279,53.34792
1280,53.35381
1281,53.34351
1282,53.33555
1283,53.32795
1284,53.31978
1285,53.32546
1286,53.31582
1287,53.31301
1288,53.31516
1289,53.3111
1290,53.31202
1291,53.30437
1292,53.30343
1293,53.28978
1294,53.2825
1295,53.28442
1296,53.29628
1297,53.28963
1298,53.27943
1299,53.27231
1300,53.26294
1301,53.25726
1302,53.24324
1303,53.23826
1304,53.25723
1305,53.24612
1306,53.23794
1307,53.22338
1308,53.21843
1309,53.21803
1310,53.21136
1311,53.21092
1312,53.2117
1313,53.21017
1314,53.2061
1315,53.20459
1316,53.2056
1317,53.19542
1318,53.18874
1319,53.18188
1320,53.19262
1321,53.18077
1322,53.16544
1323,53.15623
1324,53.14385
1325,53.14801
1326,53.13805
1327,53.13477
1328,53.14261
1329,53.13329
1330,53.12464
1331,53.11221
1332,53.10416
1333,53.0962
1334,53.09033
1335,53.09595
1336,53.09673
1337,53.09232
1338,53.0853
1339,53.0858
1340,53.0821
1341,53.07114
1342,53.06894
1343,53.06221
1344,53.072
1345,53.05744
1346,53.04494
1347,53.03896
1348,53.02853
1349,53.02391
1350,53.01713
1351,53.01069
1352,53.02051
1353,53.01084
1354,53.00585
1355,52.99619
1356,52.99582
1357,52.98991
1358,52.9829
1359,52.66902
1360,52.69
1361,52.69478
1362,52.70285
1363,52.7093
1364,52.7109
1365,52.71419
1366,52.70386
1367,52.71229
1368,52.71665
1369,52.7169
1370,52.71638
1371,52.71769
1372,52.71657
1373,52.72916
1374,52.71398
1375,52.72589
1376,52.72831
1377,52.72561
1378,52.72387
1379,52.72227
1380,52.72386
1381,52.74481
1382,52.70774
1383,52.71097
1384,52.71419
1385,52.71578
1386,52.71579
1387,52.71083
1388,52.70909
1389,52.74481
1390,52.69324
1391,52.69807
1392,52.69801
1393,52.70235
1394,52.69903
1395,52.69485
1396,52.69324
1397,52.73331
1398,52.67709
1399,52.68196
1400,52.68182
1401,52.68029
1402,52.67582
1403,52.67618
1404,52.67008
1405,52.71133
1406,52.65597
1407,52.64692
1408,52.64814
1409,52.65135
1410,52.65113
1411,52.64863
1412,52.64931
1413,52.64965
1414,52.62785
1415,52.61983
1416,52.62769
1417,52.62111
1418,52.6201
1419,52.61753
1420,52.61446
1421,52.61083
1422,52.59322
1423,52.59006
1424,52.58941
1425,52.58714
1426,52.58858
1427,52.58385
1428,52.58166
1429,52.57676
1430,52.56431
1431,52.55934
1432,52.55949
1433,52.55939
1434,52.55754
1435,52.55439
1436,52.55228
1437,52.54807
1438,52.53123
1439,52.52691
1440,52.53196
1441,52.53488
1442,52.5299
1443,52.52488
1444,52.52171
1445,52.51941
1446,52.49521
1447,52.49983
1448,52.50102
1449,52.4959
1450,52.49428
1451,52.48944
1452,52.4846
1453,52.47989
1454,52.46562
1455,52.4578
1456,52.46533
1457,52.46526
1458,52.46233
1459,52.45908
1460,52.45594
1461,52.45379
1462,52.43677
1463,52.42573
1464,52.42089
1465,52.41891
1466,52.41304
1467,52.40699
1468,52.4036
1469,52.39839
1470,52.39665
1471,52.38455
1472,52.38299
1473,52.38023
1474,52.37978
1475,52.37507
1476,52.36863
1477,52.36665
1478,52.3592
1479,52.35257
1480,52.34927
1481,52.34204
1482,52.3425
1483,52.33789
1484,52.33834
1485,52.33179
1486,52.33319
1487,52.32556
1488,52.32034
1489,52.31511
1490,52.3127
1491,52.31896
1492,52.32423
1493,52.31901
1494,52.30467
1495,52.29046
1496,52.28418
1497,52.28395
1498,52.27942
1499,52.28228
1500,52.28839
1501,52.28529
1502,52.27161
1503,52.2589
1504,52.2501
1505,52.25195
1506,52.2485
1507,52.25433
1508,52.25172
1509,52.24366
1510,52.23582
1511,52.22432
1512,52.21806
1513,52.21646
1514,52.21466
1515,52.21949
1516,52.22022
1517,52.21509
1518,52.20015
1519,52.18744
1520,52.18082
1521,52.18082
1522,52.17759
1523,52.17436
1524,52.17759
1525,52.17759
1526,52.17051
1527,52.15664
1528,52.14857
1529,52.14858
1530,52.14375
1531,52.14859
1532,52.14697
1533,52.14375
1534,52.13409
1535,52.1212
1536,52.11635
1537,52.11635
1538,52.11635
1539,52.11474
1540,52.11797
1541,52.11152
1542,52.10348
1543,52.09057
1544,52.08413
1545,52.08574
1546,52.08252
1547,52.08896
1548,52.08736
1549,52.08252
1550,52.07447
1551,52.06084
1552,52.05674
1553,52.05513
1554,52.05194
1555,52.05704
1556,52.05683
1557,52.05379
1558,52.04384
1559,52.0317
1560,52.02776
1561,52.02773
1562,52.02166
1563,52.01754
1564,52.01769
1565,52.02245
1566,52.01942
1567,52.00042
1568,51.99845
1569,51.99845
1570,51.99499
1571,52.00274
1572,51.99834
1573,51.99523
1574,51.99139
1575,51.97674
1576,51.96925
1577,51.96669
1578,51.96056
1579,51.97516
1580,51.97269
1581,51.96835
1582,51.9599
1583,51.93954
1584,51.93266
1585,51.93191
1586,51.92874
1587,51.92851
1588,51.93568
1589,51.93427
1590,51.92798
1591,51.90405
1592,51.90394
1593,51.90255
1594,51.90206
1595,51.9027
1596,51.90167
1597,51.89466
1598,51.89448
1599,51.8737
1600,51.87065
1601,51.8702
1602,51.87668
1603,51.87593
1604,51.87602
1605,51.86438
1606,51.86631
1607,51.85136
1608,51.84109
1609,51.8347
1610,51.84141
1611,51.84088
1612,51.83952
1613,51.83276
1614,51.8263
1615,51.81338
1616,51.83264
1617,51.82791
1618,51.8279
1619,51.82142
1620,51.81986
1621,51.81825
1622,51.80213
1623,51.78762
1624,51.78613
1625,51.77989
1626,51.77492
1627,51.78621
1628,51.78118
1629,51.77957
1630,51.77313
1631,51.75702
1632,51.75272
1633,51.75031
1634,51.75005
1635,51.74525
1636,51.75062
1637,51.74986
1638,51.74348
1639,51.72807
1640,51.72861
1641,51.72182
1642,51.72162
1643,51.72761
1644,51.72474
1645,51.71857
1646,51.71547
1647,51.70225
1648,51.69577
1649,51.69123
1650,51.68608
1651,51.6933
1652,51.69243
1653,51.68319
1654,51.68722
1655,51.66727
1656,51.66033
1657,51.65307
1658,51.64852
1659,51.65542
1660,51.65888
1661,51.65406
1662,51.65916
1663,51.63069
1664,51.62826
1665,51.62873
1666,51.62436
1667,51.63269
1668,51.63024
1669,51.62528
1670,51.64955
1671,51.60302
1672,51.59795
1673,51.59988
1674,51.60554
1675,51.60715
1676,51.60393
1677,51.60232
1678,51.64099
1679,51.57814
1680,51.57791
1681,51.58781
1682,51.58781
1683,51.57814
1684,51.5701
1685,51.57814
1686,51.59487
1687,51.55759
1688,51.54839
1689,51.54368
1690,51.55419
1691,51.5517
1692,51.54132
1693,51.53823
1694,51.53826
1695,51.52232
1696,51.51592
1697,51.51083
1698,51.51919
1699,51.52401
1700,51.51394
1701,51.5103
1702,51.50621
1703,51.49662
1704,51.48535
1705,51.48204
1706,51.48857
1707,51.48982
1708,51.48194
1709,51.47328
1710,51.47708
1711,51.4644
1712,51.45473
1713,51.45312
1714,51.45471
1715,51.4644
1716,51.4499
1717,51.453
1718,51.44825
1719,51.43377
1720,51.42572
1721,51.42085
1722,51.42393
1723,51.43039
1724,51.4289
1725,51.42551
1726,51.4207
1727,51.40627
1728,51.39349
1729,51.39026
1730,51.3853
1731,51.38698
1732,51.38165
1733,51.39148
1734,51.39177
1735,51.38381
1736,51.36444
1737,51.35959
1738,51.35461
1739,51.36075
1740,51.36741
1741,51.3658
1742,51.36581
1743,51.35476
1744,51.33868
1745,51.33051
1746,51.33218
1747,51.32543
1748,51.32726
1749,51.32858
1750,51.32522
1751,51.32246
1752,51.30654
1753,51.30322
1754,51.29518
1755,51.29948
1756,51.30373
1757,51.30005
1758,51.29742
1759,51.29349
1760,51.28066
1761,51.27423
1762,51.26939
1763,51.27261
1764,51.27088
1765,51.2739
1766,51.2691
1767,51.26771
1768,51.25167
1769,51.24684
1770,51.24514
1771,51.242
1772,51.24218
1773,51.24694
1774,51.24684
1775,51.24998
1776,51.2291
1777,51.22428
1778,51.21783
1779,51.21943
1780,51.21943
1781,51.22427
1782,51.22266
1783,51.2275
1784,51.20109
1785,51.19532
1786,51.19533
1787,51.19527
1788,51.20332
1789,51.20494
1790,51.20009
1791,51.23215
1792,51.17429
1793,51.16787
1794,51.16303
1795,51.15848
1796,51.15582
1797,51.16675
1798,51.17092
1799,51.23008
1800,51.14658
1801,51.13628
1802,51.13453
1803,51.13922
1804,51.1453
1805,51.14121
1806,51.1405
1807,51.13564
1808,51.12664
1809,51.10846
1810,51.10754
1811,51.10393
1812,51.10042
1813,51.10052
1814,51.09536
1815,51.11002
1816,51.10287
1817,51.0901
1818,51.08564
1819,51.08363
1820,51.07743
1821,51.07365
1822,51.08657
1823,51.08839
1824,51.07452
1825,51.05989
1826,51.05344
1827,51.05022
1828,51.05022
1829,51.05505
1830,51.0615
1831,51.0583
1832,51.05183
1833,50.80699
1834,50.89712
1835,50.90591
1836,50.92729
1837,50.94566
1838,50.9629
1839,50.97842
1840,50.9826
1841,50.97407
1842,50.95642
1843,50.96158
1844,50.97669
1845,50.97541
1846,50.97465
1847,50.98658
1848,50.9885
1849,50.96478
1850,50.95064
1851,50.95679
1852,50.96325
1853,50.9595
1854,50.96181
1855,50.97592
1856,50.97387
1857,50.94443
1858,50.93314
1859,50.93932
1860,50.94115
1861,50.93893
1862,50.93614
1863,50.93263
1864,50.92954
1865,50.91807
1866,50.91033
1867,50.91893
1868,50.91442
1869,50.91726
1870,50.91248
1871,50.91169
1872,50.9084
1873,50.90195
