cycle_number,discharge_capacity
433,58.50072
434,58.49942
435,58.49982
436,58.49223
437,58.47846
438,58.47279
439,58.45763
440,58.44933
441,58.44627
442,58.43379
443,58.42389
444,58.41899
445,58.41878
446,58.4227
447,58.41651
448,58.40705
449,58.39678
450,58.38352
451,58.37298
452,58.36015
453,58.34049
454,58.32767
455,58.31755
456,58.31149
457,58.30853
458,58.3012
459,58.29001
460,58.27789
461,58.26839
462,58.25765
463,58.24819
464,58.24274
465,58.23562
466,58.23475
467,58.23016
468,58.22065
469,58.21394
470,58.2046
471,58.1924
472,58.17965
473,58.17131
474,58.16157
475,58.15724
476,58.16528
477,58.15244
478,58.14592
479,58.133
480,58.1212
481,58.11341
482,58.10199
483,58.0961
484,58.08765
485,58.08675
486,58.08043
487,58.07881
488,58.06701
489,58.05169
490,58.04244
491,58.03088
492,58.04653
493,58.04213
494,58.04452
495,58.03613
496,58.03339
497,58.01848
498,58.01583
499,58.01354
500,58.00557
501,58.00007
502,57.99104
503,57.98632
504,57.97331
505,57.95926
506,57.92416
507,57.91604
508,57.92034
509,57.91508
510,57.90827
511,57.9013
512,57.89427
513,57.88176
514,57.85236
515,57.84329
516,57.8334
517,57.82514
518,57.81892
519,57.81732
520,57.8168
521,57.80251
522,57.79186
523,57.78423
524,57.76838
525,57.75522
526,57.74263
527,57.73854
528,57.73843
529,57.73378
530,57.72505
531,57.7158
532,57.70645
533,57.69459
534,57.68578
535,57.67718
536,58.33879
537,58.25248
538,58.23123
539,58.20622
540,58.19069
541,58.17183
542,58.15799
543,58.14022
544,58.1315
545,58.12144
546,58.11272
547,58.09696
548,58.08474
549,58.06957
550,58.0669
551,58.0642
552,58.05103
553,58.03967
554,58.02605
555,58.01319
556,58.00057
557,57.99458
558,57.98609
559,57.97866
560,57.96506
561,57.94974
562,57.93516
563,57.92413
564,57.9091
565,57.90004
566,57.89021
567,57.88269
568,57.87098
569,57.86195
570,57.85381
571,57.81909
572,57.82456
573,57.81086
574,57.79788
575,57.78679
576,57.77337
577,57.7627
578,57.74961
579,57.7406
580,57.7256
581,57.71256
582,57.69862
583,57.689
584,57.68326
585,57.6764
586,57.67479
587,57.66427
588,57.65539
589,57.64473
590,57.6323
591,57.62207
592,57.61145
593,57.60397
594,57.59648
595,57.57823
596,57.56789
597,57.55563
598,57.54745
599,57.53514
600,57.52362
601,57.51342
602,57.5067
603,57.50208
604,57.49288
605,57.48808
606,57.47912
607,57.47347
608,57.46252
609,57.44871
610,57.4353
611,57.42781
612,57.41407
613,57.4063
614,57.4036
615,57.39551
616,57.38468
617,57.37221
618,57.35839
619,57.34934
620,57.33385
621,57.32175
622,57.31586
623,57.30878
624,57.30363
625,57.30104
626,57.288
627,57.28111
628,57.27387
629,57.2598
630,57.25203
631,57.24163
632,57.22995
633,57.23232
634,57.22985
635,57.21837
636,57.20724
637,57.19401
638,57.18451
639,57.17886
640,57.1605
641,57.15077
642,57.14056
643,57.1258
644,57.1208
645,57.1127
646,57.109
647,57.10391
648,57.09083
649,57.0807
650,57.06588
651,57.05611
652,57.04387
653,57.03798
654,57.0257
655,57.02228
656,57.02229
657,57.01693
658,57.00523
659,56.99267
660,56.98313
661,56.96767
662,56.96204
663,56.95141
664,56.9464
665,56.93769
666,56.93163
667,56.92571
668,56.91804
669,56.90787
670,56.89602
671,56.88534
672,56.87287
673,56.86078
674,56.85231
675,56.84644
676,56.84213
677,57.37419
678,57.37533
679,57.35671
680,57.33699
681,57.31648
682,57.29765
683,57.28159
684,57.22038
685,57.26142
686,57.2553
687,57.23799
688,57.22115
689,57.20531
690,57.19377
691,57.17935
692,57.1649
693,57.15229
694,57.14191
695,57.12616
696,57.12061
697,57.11408
698,57.10589
699,57.09435
700,57.08033
701,57.06611
702,57.05067
703,57.03903
704,57.02536
705,57.01689
706,57.00573
707,56.99525
708,56.98409
709,56.97073
710,56.96064
711,56.94928
712,56.94221
713,56.93532
714,56.92307
715,56.90999
716,56.90151
717,56.88952
718,56.87875
719,56.86472
720,56.85317
721,56.84259
722,56.83157
723,56.81972
724,56.80607
725,56.79463
726,56.78649
727,56.77499
728,56.83728
729,56.76002
730,56.74777
731,56.74051
732,56.72651
733,56.7189
734,56.71341
735,56.71399
736,56.70608
737,56.69757
738,56.68785
739,56.67583
740,56.66566
741,56.65328
742,56.64489
743,56.63792
744,56.62671
745,56.61796
746,56.61372
747,56.60389
748,56.60043
749,56.58916
750,56.57648
751,56.5725
752,56.56327
753,56.54659
754,56.5381
755,56.52518
756,56.5124
757,56.50049
758,56.49452
759,56.48491
760,56.47576
761,56.47055
762,56.46497
763,56.46119
764,56.44683
765,56.43635
766,56.42691
767,56.41887
768,56.41082
769,56.40526
770,56.39997
771,56.39476
772,56.38232
773,56.36955
774,56.3579
775,56.34808
776,56.33855
777,56.33301
778,56.32678
779,56.3205
780,56.31761
781,56.30957
782,56.30227
783,56.29197
784,56.28518
785,56.27713
786,56.26733
787,56.25758
788,56.25042
789,56.24681
790,56.23728
791,56.2297
792,56.21946
793,56.21267
794,56.20115
795,56.19148
796,56.18109
797,56.17256
798,56.16613
799,56.15804
800,56.14863
801,56.14365
802,56.13183
803,56.13018
804,56.12204
805,56.11122
806,56.10146
807,56.09341
808,56.08201
809,56.07571
810,56.06632
811,56.06081
812,56.05501
813,56.04781
814,56.04049
815,56.03798
816,56.03203
817,56.02537
818,56.01962
819,56.01131
820,56.00634
821,55.99531
822,55.98134
823,55.97476
824,55.9645
825,55.95277
826,55.94658
827,55.9388
828,55.93287
829,55.92011
830,55.91463
831,55.90591
832,55.89598
833,55.89078
834,55.88087
835,55.87574
836,55.86863
837,55.86124
838,55.85451
839,55.84491
840,55.83349
841,55.83336
842,55.82783
843,55.82023
844,55.81322
845,55.80335
846,55.79627
847,55.79065
848,55.78249
849,55.77386
850,55.76728
851,55.75847
852,55.74939
853,55.74072
854,55.73307
855,55.72413
856,55.71888
857,55.7127
858,55.70396
859,55.69568
860,55.68895
861,55.68133
862,55.67396
863,55.66565
864,55.66329
865,55.61712
866,55.62144
867,55.62004
868,55.61561
869,55.60701
870,55.60164
871,55.59525
872,55.58841
873,55.5799
874,55.5692
875,55.56392
876,55.55469
877,55.54612
878,55.53703
879,55.53087
880,55.52267
881,55.51495
882,55.50915
883,55.50176
884,55.49301
885,55.48678
886,55.4803
887,55.47384
888,55.46551
889,55.4625
890,55.45619
891,55.4525
892,55.44753
893,55.44057
894,55.43636
895,55.42911
896,55.42374
897,55.41403
898,55.40856
899,55.39972
900,55.39049
901,55.38474
902,55.37571
903,55.36502
904,55.36919
905,55.36137
906,55.34479
907,55.33614
908,55.32821
909,55.31855
910,55.10994
911,55.12855
912,55.13836
913,55.14407
914,55.14538
915,55.14965
916,55.15163
917,55.15149
918,55.15312
919,55.15292
920,55.15118
921,55.15102
922,55.14962
923,55.14762
924,55.14238
925,55.13805
926,55.13136
927,55.13142
928,55.12646
929,55.1207
930,55.11063
931,56.19319
932,56.17281
933,56.13922
934,56.11505
935,56.09263
936,56.07273
937,56.06186
938,56.04652
939,56.03212
940,56.01355
941,56.00344
942,55.98729
943,55.97119
944,55.95787
945,55.94287
946,55.9357
947,55.92186
948,55.91018
949,55.8958
950,55.88495
951,55.87623
952,55.86646
953,55.85702
954,55.84391
955,55.82888
956,55.8159
957,55.80732
958,55.79044
959,55.7773
960,55.76863
961,55.75472
962,55.74666
963,55.73513
964,55.7244
965,55.71364
966,55.70412
967,55.69468
968,55.68944
969,55.68457
970,55.67325
971,55.66305
972,55.64943
973,55.64022
974,55.63027
975,55.62178
976,55.606
977,55.59677
978,55.59285
979,55.5817
980,55.57253
981,55.56467
