cycle_number,discharge_capacity
325,38.01655
326,37.82152
327,37.89568
328,37.84043
329,37.80412
330,37.7565
331,37.73985
332,37.55127
333,37.45409
334,37.475
335,37.35306
336,37.30038
337,37.41538
338,37.37276
339,37.42394
340,37.16359
341,37.08904
342,36.98405
343,36.93505
344,36.90123
345,36.84254
346,37.81414
347,37.26287
348,37.17014
349,37.07722
350,37.02444
351,36.95002
352,36.89474
353,36.84319
354,36.77649
355,36.72513
356,36.69479
357,36.6038
358,36.55508
359,36.51346
360,36.48693
361,36.46184
362,36.41015
363,36.36526
364,36.3242
365,36.26933
366,36.32115
367,36.24586
368,36.21922
369,36.06226
370,35.9579
371,35.88481
372,35.84889
373,35.83458
374,
375,36.28616
376,35.95895
377,35.78846
378,35.67128
379,35.62342
380,35.50629
381,35.45638
382,35.33514
383,35.33319
384,35.20064
385,35.11644
386,35.11672
387,35.06648
388,34.98421
389,34.91005
390,34.84553
391,34.78418
392,34.74874
393,35.74286
394,34.71107
395,34.69194
396,34.56255
397,34.5119
398,34.46763
399,34.40739
400,34.36842
401,34.3516
402,34.27782
403,34.21764
404,34.19237
405,34.14778
406,34.11744
407,34.07209
408,34.03794
409,34.00735
410,33.97628
411,33.94605
412,33.92175
413,33.90361
414,33.90404
415,33.87538
416,33.85255
417,33.78782
418,33.76529
419,33.74139
420,33.72152
421,33.65331
422,33.66487
423,33.61322
424,33.62977
425,
426,37.77598
427,37.46819
428,37.3027
429,37.16936
430,37.03893
431,36.93561
432,36.83231
433,36.70958
434,36.62469
435,36.5093
436,36.38996
437,36.31907
438,36.21589
439,36.10392
440,36.04308
441,35.95772
442,35.86154
443,35.77422
444,35.68353
445,35.60755
446,35.53985
447,35.48021
448,35.38266
449,35.29941
450,35.24742
451,35.16427
452,35.10947
453,35.03048
454,34.9694
455,34.89669
456,34.82889
457,34.74517
458,34.68714
459,34.63875
460,34.60815
461,34.52209
462,34.46189
463,34.4282
464,34.37528
465,34.30394
466,34.20239
467,34.17496
468,34.12383
469,34.05569
470,34.01533
471,33.98306
472,33.96879
473,33.90572
474,33.83309
475,
476,
477,
478,
479,
480,
481,
482,
483,
484,
485,
486,
487,
488,
489,
490,
491,
492,
493,
494,
495,
496,
497,
498,
499,
500,
501,
502,
503,
504,
505,
506,
507,
