cycle_number,discharge_capacity
213,40.52496
214,40.45864
215,40.4158
216,40.36099
217,40.31283
218,40.2693
219,40.27362
220,40.19039
221,40.13604
222,40.08525
223,40.03657
224,40.00074
225,39.96076
226,39.87312
227,39.81554
228,39.76976
229,39.74544
230,39.69197
231,39.63219
232,39.59195
233,39.5363
234,39.4992
235,39.45459
236,39.39708
237,39.33373
238,39.28259
239,39.24025
240,39.17624
241,39.1174
242,39.07352
243,39.02982
244,38.98336
245,38.93272
246,38.89627
247,38.8331
248,38.78808
249,38.76987
250,38.6895
251,38.6485
252,38.61268
253,38.5744
254,38.51725
255,38.48017
256,42.8631
257,42.6073
258,42.43415
259,42.26421
260,42.09693
261,41.94823
262,41.80398
263,41.65287
264,41.5044
265,41.37678
266,41.25604
267,41.12778
268,41.01691
269,40.92988
270,40.79981
271,40.68431
272,40.60413
273,40.50115
274,40.39253
275,40.29466
276,40.20272
277,40.11184
278,40.03054
279,39.97313
280,39.8763
281,39.80855
282,39.73394
283,39.63327
284,39.54328
285,39.46726
286,39.37643
287,39.30386
288,39.3276
289,39.19795
290,39.1146
291,39.03347
292,38.95082
293,38.9028
294,38.84576
295,38.76807
296,38.71887
297,38.64145
298,38.58792
299,38.53011
300,38.47373
301,38.41291
302,38.38157
303,38.30089
304,38.23509
305,42.17063
306,41.94476
307,41.79461
308,41.65401
309,41.51246
310,41.37537
311,41.25107
312,41.11446
313,40.97919
314,40.85609
315,40.72084
316,40.60656
317,40.48563
318,40.38093
319,40.28269
320,40.15651
321,40.0601
322,39.9247
323,39.83596
324,39.73774
325,39.63295
326,39.55214
327,39.46262
328,39.3747
329,39.27562
330,39.20573
331,39.16084
332,39.04608
333,38.94444
334,38.87752
335,38.79616
336,38.72525
337,38.65884
338,38.57361
339,38.50543
340,38.44518
341,38.42043
342,38.30605
343,38.24323
344,38.18386
345,38.10134
346,38.05008
347,37.99853
348,37.93221
349,37.86398
350,37.80974
351,37.76191
352,37.6952
353,37.63085
354,37.57241
355,37.5159
356,37.45626
357,37.41123
358,37.35948
359,37.30265
360,37.24171
361,37.27766
362,37.14843
363,37.08721
364,37.03513
365,36.99788
366,36.94922
367,36.89459
368,36.84945
369,36.81618
370,36.77412
371,36.72649
372,36.68248
373,36.62924
374,36.58088
375,36.53708
376,38.61286
377,36.89041
378,36.77817
379,36.69133
380,36.63331
381,36.5719
382,36.51265
383,36.45885
384,36.41189
385,36.36003
386,36.36064
387,36.2723
388,36.22029
389,36.17221
390,36.12366
391,36.064
392,36.02358
393,35.97486
394,35.92324
395,35.87875
396,35.82711
397,35.83075
398,35.78301
399,35.75238
400,35.69475
401,35.65264
402,35.61065
403,35.57335
404,
405,36.49392
406,36.1508
407,35.96929
408,35.85265
409,35.74755
410,35.6681
411,35.57569
412,35.50448
413,35.6321
414,35.3744
415,35.30881
416,35.25495
417,35.1863
418,35.13105
419,35.06144
420,35.01148
421,34.94386
422,34.89511
423,34.84458
424,34.81807
425,34.75746
426,34.7066
427,34.67131
428,34.62378
429,34.58665
430,34.54223
431,34.49544
432,34.45477
433,34.4195
434,34.42438
435,34.34016
436,34.29916
437,34.26169
438,34.21801
439,34.1871
440,34.14368
441,34.11138
442,34.07751
443,34.04021
444,34.07352
445,33.984
446,33.94727
447,33.92123
448,33.88132
449,33.85695
450,33.81232
451,33.77968
452,33.75051
453,33.71988
454,33.79691
455,
456,37.84323
457,37.56521
458,37.4148
459,37.28217
460,37.16827
461,37.06753
462,36.95774
463,36.84795
464,36.74198
465,36.6382
466,36.55345
467,36.45072
468,36.37292
469,36.27749
470,36.18076
471,36.10656
472,36.03235
473,35.94973
474,35.87009
475,35.79312
476,35.71775
477,35.64687
478,35.57718
479,35.50677
480,35.44488
481,35.37328
482,35.30917
483,35.24854
484,35.19105
485,35.11904
486,35.05719
487,35.0075
488,34.94981
489,34.88992
490,34.82913
491,34.77407
492,34.72792
493,34.66665
494,34.61166
495,34.54608
496,34.4913
497,34.44502
498,34.39157
499,34.33473
500,34.27994
501,34.2335
502,34.19208
503,34.14717
504,34.07772
505,
506,
507,
