cycle_number,discharge_capacity
285,58.9199
286,58.91821
287,58.91051
288,58.90661
289,58.89934
290,58.8979
291,58.89708
292,58.90289
293,58.88787
294,58.88873
295,58.88431
296,58.88152
297,58.87851
298,58.87315
299,58.87252
300,58.86528
301,58.86029
302,58.85747
303,58.8609
304,58.85181
305,58.84818
306,58.84843
307,58.87108
308,58.8351
309,58.83482
310,58.83084
311,58.82687
312,58.82338
313,58.81938
314,58.81769
315,58.81552
316,58.80723
317,58.80565
318,58.80222
319,58.79756
320,58.79607
321,58.79588
322,58.79225
323,58.78475
324,58.78294
325,58.77812
326,58.77374
327,58.77469
328,58.77323
329,58.77043
330,58.7626
331,58.76417
332,58.7561
333,58.74901
334,58.74982
335,58.74866
336,58.74803
337,58.74203
338,58.73734
339,58.73047
340,58.72459
341,58.72224
342,58.7225
343,58.72348
344,58.71842
345,58.70862
346,58.70093
347,58.69876
348,58.69303
349,58.69266
350,58.69149
351,58.69292
352,58.68763
353,58.6798
354,58.67182
355,58.66626
356,58.66326
357,58.66554
358,58.66239
359,58.66136
360,58.6596
361,58.64838
362,58.63963
363,58.63984
364,58.63758
365,58.63701
366,58.63124
367,58.63311
368,58.62403
369,58.61204
370,58.61124
371,58.61204
372,58.6081
373,58.60293
374,58.59979
375,58.61593
376,58.58555
377,58.57438
378,58.56714
379,58.56379
380,58.55958
381,58.55297
382,58.55036
383,58.55398
384,58.54839
385,58.54117
386,58.53731
387,58.53579
388,58.53117
389,58.52975
390,58.52731
391,58.51263
392,58.50913
393,58.5026
394,58.49896
395,58.49565
396,58.49143
397,58.48847
398,58.48004
399,58.47588
400,58.47362
401,58.46298
402,58.45824
403,58.45696
404,58.45633
405,58.45039
406,58.44246
407,58.43572
408,58.43016
409,58.31547
410,58.36894
411,58.38482
412,58.36323
413,58.36139
414,58.36293
415,58.36447
416,58.40176
417,58.36524
418,58.36822
419,58.36351
420,58.36178
421,58.35861
422,58.35547
423,58.35067
424,58.34595
425,58.33908
426,58.33967
427,58.33702
428,58.33178
429,58.32678
430,58.323
431,58.31702
432,58.31563
433,58.313
434,58.30985
435,58.30805
436,58.30104
437,58.29559
438,58.28869
439,58.2833
440,58.28114
441,58.28026
442,58.2797
443,58.27014
444,58.26401
445,58.26087
446,58.2524
447,58.24806
448,58.24811
449,58.24208
450,58.23329
451,58.23002
452,58.22512
453,58.22192
454,58.21394
455,58.21071
456,58.2044
457,58.20206
458,58.19852
459,58.19844
460,58.19131
461,58.18497
462,58.18374
463,58.17861
464,58.17227
465,58.16878
466,58.1619
467,58.1535
468,58.14994
469,58.1597
470,58.13694
471,58.13162
472,58.12568
473,58.12081
474,58.11958
475,58.11242
476,58.10839
477,58.09905
478,58.095
479,58.09178
480,58.08497
481,58.07958
482,58.07418
483,58.06805
484,58.0937
485,58.05739
486,58.05096
487,58.04864
488,58.04261
489,58.03814
490,58.02999
491,58.02355
492,58.01795
493,58.01112
494,58.00591
495,57.99909
496,57.99842
497,57.98769
498,57.98088
499,57.97377
500,57.97329
501,57.96443
502,57.95749
503,57.95443
504,57.94534
505,57.94221
506,57.931
507,57.92466
508,57.92554
509,57.92381
510,57.9172
511,57.91137
512,57.9027
513,57.89341
514,57.89146
515,57.88781
516,57.88823
517,57.87381
518,57.86061
519,57.84937
520,57.8495
521,57.84729
522,57.84996
523,57.83343
524,57.83713
525,57.8314
526,57.82195
527,57.81046
528,57.80392
529,57.79435
530,57.7898
531,57.78618
532,57.78386
533,57.77417
534,57.7687
535,57.76192
536,57.76127
537,57.7919
538,57.74923
539,57.75069
540,57.74615
541,57.74221
542,57.73633
543,57.72959
544,57.72521
545,57.7066
546,57.6969
547,57.69432
548,57.68465
549,57.67976
550,57.67331
551,57.66688
552,57.66209
553,57.65799
554,57.65518
555,57.65179
556,57.64207
557,57.63565
558,57.62806
559,57.62472
560,57.61801
561,57.61533
562,57.61162
563,57.60638
564,57.59317
565,57.58755
566,57.58362
567,57.57831
568,57.57621
569,57.5741
570,57.56617
571,57.55977
572,57.55328
573,57.54602
574,57.54264
575,57.54587
576,57.53079
577,57.532
578,57.52625
579,57.51746
580,57.5131
581,57.50551
582,57.49903
583,57.49651
584,57.49005
585,57.48003
586,57.47574
587,57.47059
588,57.46718
589,57.45187
590,57.48646
591,57.44026
592,57.43634
593,57.42505
594,57.41367
595,57.40648
596,57.39559
597,57.38639
598,57.38869
599,57.38081
600,57.37406
601,57.36601
602,57.35877
603,57.34833
604,57.3399
605,57.33349
606,57.32692
607,57.31975
608,57.31154
609,57.30306
610,57.29469
611,57.28575
612,57.28395
613,57.2761
614,57.26644
615,57.25677
616,57.25355
617,57.24711
618,57.24066
619,57.2342
620,57.22774
621,57.22667
622,57.22129
623,57.22128
624,57.21321
625,57.20389
626,57.19623
627,57.19231
628,57.2062
629,57.18306
630,57.17609
631,57.16792
632,57.15275
633,57.14738
634,57.13903
635,57.13098
636,57.13097
637,57.11357
638,57.10312
639,57.09301
640,57.08483
641,57.07639
642,57.07058
643,57.06557
644,57.06436
645,57.0578
646,57.05478
647,57.04624
648,57.03801
649,57.03214
650,57.02414
651,57.01915
652,57.014
653,57.00609
654,56.99475
655,56.98565
656,56.97978
657,56.96602
658,56.96307
659,56.96142
660,56.9537
661,56.94021
662,56.93225
663,56.92344
664,56.91852
665,56.9098
666,56.91686
667,56.89837
668,56.88777
669,56.88263
670,56.87524
671,56.86967
672,56.86112
673,56.85375
674,56.8505
675,56.84161
676,56.83473
677,56.82606
678,56.8206
679,56.81322
680,56.80237
681,56.79442
682,56.79178
683,56.78177
684,56.77591
685,56.76842
686,56.7588
687,56.74866
688,56.74355
689,56.73898
690,56.72973
691,56.71157
692,56.70482
693,56.69503
694,56.68671
695,56.68227
696,56.67527
697,56.66906
698,57.46763
699,57.51903
700,57.50279
701,57.48659
702,57.48281
703,57.46947
704,57.45734
705,57.43737
706,57.42288
707,57.40998
708,57.40012
709,57.38513
710,57.37395
711,57.39191
712,57.34646
713,57.33488
714,57.32494
715,57.31067
716,57.29903
717,57.28907
718,57.27636
719,57.26784
720,57.25192
721,57.24
722,57.23078
723,57.2175
724,57.20703
725,57.19516
726,57.18827
727,57.20229
728,57.18749
729,57.18051
730,57.17089
731,57.15916
732,57.15641
733,57.14554
734,57.13167
735,57.11373
736,57.10392
737,57.08954
738,57.07926
739,57.06887
740,57.0652
741,57.04547
742,57.03711
743,57.02314
744,57.01279
745,57.00175
746,56.99374
747,56.98232
748,56.97211
749,57.00431
750,56.94496
751,56.93223
752,56.92549
753,56.91188
754,56.9039
755,56.89231
756,56.88461
757,56.87441
758,56.85831
759,56.85279
760,56.84299
761,56.83579
762,56.82235
763,56.81421
764,56.80493
765,56.7916
766,56.77592
767,56.77195
768,56.76177
769,56.74906
770,56.74302
771,56.73532
772,56.74696
773,56.71187
774,56.70067
775,56.69418
776,56.68828
777,56.67387
778,56.66795
779,56.65661
780,56.65013
781,56.63402
782,56.62928
783,56.6214
784,56.61339
785,56.60232
786,56.59929
787,56.58792
788,56.57475
789,56.56172
790,56.55373
791,56.54564
792,56.5376
793,56.52907
794,56.51796
795,56.51766
796,56.49811
797,56.48998
798,56.48388
799,56.47598
800,56.46617
801,56.45487
802,56.44161
803,56.43513
804,56.41757
805,56.41088
806,56.40319
807,56.39524
808,56.38861
809,56.37882
810,56.36932
811,56.35699
812,56.34679
813,56.34409
814,56.33419
815,56.32732
816,56.31959
817,56.30808
818,56.30127
819,56.28655
820,56.28029
821,56.2756
822,56.26885
823,56.25784
824,56.24767
825,56.24069
826,56.22946
827,56.21834
828,56.2111
829,56.20516
830,56.19544
831,56.19026
832,56.18022
833,56.17443
834,56.16393
835,56.15337
836,56.14715
837,56.14108
838,56.13107
839,56.12618
840,56.11674
841,56.11193
842,56.09902
843,56.08936
844,56.0847
845,56.07997
846,56.06984
847,56.06232
848,56.05592
849,56.04623
850,56.03331
851,56.02517
852,56.01828
853,56.01176
854,56.00593
855,55.99951
856,55.99145
857,55.98017
858,55.96889
859,55.96241
860,55.9559
861,55.94774
862,55.94304
863,55.93645
864,55.93001
865,55.91376
866,55.90517
867,55.90092
868,55.89118
869,55.88614
870,55.87961
871,55.8712
872,55.86147
873,55.84945
874,55.84207
875,55.83837
876,55.83208
877,55.82396
878,55.81434
879,55.80727
880,55.79627
881,55.78464
882,55.77846
883,55.77349
884,55.76502
885,55.76197
886,55.77417
887,55.76296
888,55.75565
889,55.74961
890,55.7412
891,55.73484
892,55.72863
893,55.72062
894,55.71054
895,55.70408
896,55.6983
897,55.68871
898,55.68195
899,55.6733
900,55.69524
901,55.6568
902,55.65249
903,55.64297
904,55.63774
905,55.62532
906,55.61967
907,55.61207
908,55.60607
909,55.59694
910,55.58816
911,55.58056
912,55.57581
913,55.56958
914,55.56116
915,55.5536
916,55.54459
917,55.53831
918,55.52856
919,55.52005
920,55.51509
921,55.50841
922,55.50415
923,55.49497
924,55.49129
925,55.48172
926,55.47524
927,55.46644
928,55.45896
929,55.45308
930,55.44428
931,55.46465
932,55.43237
933,55.42446
934,55.41659
935,55.40999
936,55.40439
937,55.39769
938,55.39499
939,55.38754
940,55.37785
941,55.37191
942,55.3672
943,55.3592
944,55.35114
945,55.34941
946,55.34149
947,55.33501
948,55.32261
949,55.31718
950,55.30869
951,55.30435
952,55.29922
953,55.2926
954,55.28812
955,55.2827
956,55.27368
957,55.26721
958,55.26238
959,55.2557
960,55.2492
961,55.24454
962,55.25263
963,55.22683
964,55.21882
965,55.20911
966,55.20106
967,55.19288
968,55.18811
969,55.18329
970,55.13035
971,55.15356
972,55.14247
973,55.13553
974,55.12933
975,55.12344
976,55.11516
977,55.10385
978,55.10041
979,55.09512
980,55.09383
981,55.08762
982,55.09583
983,55.07495
984,55.06856
985,55.06335
986,55.05322
987,55.04695
988,55.04161
989,55.0357
990,55.03131
991,55.02052
992,55.01116
993,55.00548
994,55.00063
995,54.99417
996,54.99093
997,54.98447
998,54.98798
999,54.97622
1000,54.96232
1001,54.95863
1002,54.94895
1003,54.94568
1004,54.93762
1005,54.93117
1006,54.92835
1007,54.92046
1008,54.90883
1009,54.90047
1010,54.89239
1011,54.89076
1012,54.88429
1013,54.91701
1014,54.87666
1015,54.86813
1016,54.86166
1017,54.85842
1018,54.84873
1019,54.84546
1020,54.84063
1021,54.83899
1022,54.82906
1023,54.81961
1024,54.81476
1025,54.80991
1026,54.80666
1027,54.79859
1028,54.79212
1029,54.7921
1030,54.78241
1031,54.77594
1032,54.76785
1033,54.76622
1034,54.7581
1035,54.7547
1036,54.74842
1037,54.74357
1038,54.73547
1039,54.72894
1040,54.72245
1041,54.71753
1042,54.70957
1043,54.70303
1044,54.70308
1045,54.69501
1046,54.68532
1047,54.68206
1048,54.67234
1049,54.66912
1050,54.66096
1051,54.65434
1052,54.67827
1053,54.64294
1054,54.69461
1055,54.68946
1056,54.67332
1057,54.66353
1058,54.66348
1059,54.65844
1060,54.65216
1061,54.65561
1062,54.64922
1063,54.63459
1064,54.61852
1065,54.62023
1066,54.61862
1067,54.61217
1068,54.61054
1069,54.60729
1070,54.59757
1071,54.57637
1072,54.56851
1073,54.57332
1074,54.56845
1075,54.56036
1076,54.55871
1077,54.55597
1078,54.56552
1079,54.56069
1080,54.55585
1081,54.54935
1082,54.54771
1083,54.54442
1084,54.54433
1085,54.53617
1086,54.52803
1087,54.5234
1088,54.5169
1089,54.51356
1090,54.50651
1091,54.51663
1092,54.50877
1093,54.50254
1094,54.49345
1095,54.4842
1096,54.47752
1097,54.4679
1098,54.47312
1099,54.50468
1100,54.49713
1101,54.49244
1102,54.48434
1103,54.47446
1104,54.46948
1105,54.46147
1106,54.44823
1107,54.45348
1108,54.44186
1109,54.43761
1110,54.43258
1111,54.43266
1112,54.42699
1113,54.41996
1114,54.40835
1115,54.4141
1116,54.40332
1117,54.39523
1118,54.39037
1119,54.38198
1120,54.38063
1121,54.37577
1122,54.40164
1123,54.37297
1124,54.36229
1125,54.34863
1126,54.34176
1127,54.34343
1128,54.33686
1129,54.33522
1130,54.34002
1131,54.34158
1132,54.33129
1133,54.31291
1134,54.30448
1135,54.29957
1136,54.2979
1137,54.29627
1138,54.29462
1139,54.28331
1140,54.27853
1141,54.26229
1142,54.25904
1143,54.2589
1144,54.2557
1145,54.25248
1146,54.25085
1147,54.243
1148,54.23953
1149,54.21854
1150,54.21686
1151,54.20714
1152,54.21026
1153,54.20868
1154,54.20865
1155,54.19732
1156,54.1844
1157,54.1763
1158,54.16654
1159,54.1601
1160,54.15361
1161,54.15037
1162,54.16034
1163,54.15177
1164,54.13755
1165,54.12602
1166,54.12306
1167,54.12114
1168,54.12266
1169,54.11944
1170,54.11
1171,54.10476
1172,54.08538
1173,54.07892
1174,54.07084
1175,54.06593
1176,54.06425
1177,54.09818
1178,54.06053
1179,54.0487
1180,54.0356
1181,54.02532
1182,54.02366
1183,54.02039
1184,54.02194
1185,54.03678
1186,54.01606
1187,54.00326
1188,53.98952
1189,53.98492
1190,53.97655
1191,53.97809
1192,53.98127
1193,53.97967
1194,53.9731
1195,53.96177
1196,53.95045
1197,53.94225
1198,53.93409
1199,53.93554
1200,53.93534
1201,53.93547
1202,53.9258
1203,53.91435
1204,53.90482
1205,53.90442
1206,53.90099
1207,53.89467
1208,53.8947
1209,53.89467
1210,53.88807
1211,53.87345
1212,53.86046
1213,53.85852
1214,53.8552
1215,53.85686
1216,53.84886
1217,53.85033
1218,53.84205
1219,53.83091
1220,53.82468
1221,53.81976
1222,53.8153
1223,53.81674
1224,53.81505
1225,53.81762
1226,53.80879
1227,53.79433
1228,53.78917
1229,53.78528
1230,53.77799
1231,53.7715
1232,53.77505
1233,53.77622
1234,53.76288
1235,53.75569
1236,53.75408
1237,53.75225
1238,53.75263
1239,53.74504
1240,53.74007
1241,53.73377
1242,53.72805
1243,53.71829
1244,53.7134
1245,53.70716
1246,53.7048
1247,53.70724
1248,53.74864
1249,53.6987
1250,53.69879
1251,53.68276
1252,53.67542
1253,53.67411
1254,53.66393
1255,53.66886
1256,53.69085
1257,53.66455
1258,53.65606
1259,53.64398
1260,53.64
1261,53.63733
1262,53.63746
1263,53.63219
1264,53.6392
1265,53.63132
1266,53.62492
1267,53.61166
1268,53.61038
1269,53.60495
1270,53.60471
1271,53.60326
1272,53.59887
1273,53.59254
1274,53.58513
1275,53.58886
1276,53.57649
1277,53.58046
1278,53.57224
1279,53.56748
1280,53.56566
1281,53.5561
1282,53.55718
1283,53.54022
1284,53.52884
1285,53.52601
1286,53.5242
1287,53.52692
1288,53.52957
1289,53.52176
1290,53.51294
1291,53.50056
1292,53.49693
1293,53.49163
1294,53.49171
1295,53.49358
1296,53.49799
1297,53.4884
1298,53.4737
1299,53.46049
1300,53.451
1301,53.44773
1302,53.44402
1303,53.43969
1304,53.44742
1305,53.43906
1306,53.43113
1307,53.42548
1308,53.41912
1309,53.41912
1310,53.40784
1311,53.40299
1312,53.41584
1313,53.40939
1314,53.39325
1315,53.38648
1316,53.38671
1317,53.38988
1318,53.38345
1319,53.38021
1320,53.37701
1321,53.37384
1322,53.34977
1323,53.34305
1324,53.33668
1325,53.33513
1326,53.3382
1327,53.33668
1328,53.34818
1329,53.33024
1330,53.31737
1331,53.31095
1332,53.30468
1333,53.30309
1334,53.30417
1335,53.30244
1336,53.30466
1337,53.29327
1338,53.27822
1339,53.27186
1340,53.27027
1341,53.2675
1342,53.26386
1343,53.26269
1344,53.27249
1345,53.25477
1346,53.24132
1347,53.23676
1348,53.23328
1349,53.23172
1350,52.99858
1351,53.02114
1352,53.02758
1353,53.03242
1354,53.03887
1355,53.04047
1356,53.05014
1357,53.04417
1358,53.04081
1359,53.03589
1360,53.03502
1361,53.03445
1362,53.03568
1363,53.0334
1364,53.04741
1365,53.03322
1366,53.02992
1367,53.02601
1368,53.02344
1369,53.02301
1370,53.02054
1371,53.01824
1372,53.03427
1373,53.018
1374,53.01485
1375,53.01792
1376,53.01473
1377,53.01324
1378,53.01158
1379,53.01312
1380,53.0247
1381,53.00666
1382,53.00503
1383,53.00503
1384,53.00503
1385,53.00503
1386,53.00026
1387,52.99858
1388,53.01147
1389,52.98991
1390,52.99223
1391,52.9905
1392,52.98562
1393,52.98569
1394,52.98408
1395,52.97915
1396,52.99199
1397,52.96958
1398,52.97119
1399,52.97118
1400,52.97119
1401,52.97119
1402,52.96797
1403,52.96634
1404,52.98086
1405,52.95826
1406,52.95185
1407,52.95024
1408,52.94857
1409,52.94863
1410,52.94377
1411,52.94057
1412,52.95185
1413,52.92928
1414,52.92605
1415,52.92436
1416,52.92244
1417,52.92104
1418,52.91787
1419,52.91318
1420,52.92928
1421,52.89708
1422,52.89869
1423,52.89867
1424,52.89386
1425,52.8874
1426,52.88418
1427,52.87774
1428,52.89224
1429,52.86157
1430,52.86485
1431,52.86152
1432,52.85962
1433,52.85778
1434,52.85571
1435,52.85096
1436,52.86795
1437,52.84343
1438,52.83996
1439,52.83635
1440,52.83112
1441,52.82397
1442,52.82027
1443,52.81488
1444,52.83197
1445,52.80678
1446,52.80629
1447,52.80199
1448,52.7961
1449,52.79442
1450,52.78971
1451,52.78343
1452,52.79866
1453,52.76495
1454,52.75851
1455,52.75528
1456,52.75851
1457,52.75682
1458,52.75036
1459,52.74549
1460,52.75367
1461,52.72951
1462,52.7287
1463,52.72294
1464,52.72541
1465,52.72063
1466,52.71902
1467,52.7158
1468,52.72166
1469,52.70534
1470,52.70212
1471,52.69567
1472,52.69088
1473,52.69086
1474,52.68763
1475,52.68439
1476,52.68761
1477,52.67155
1478,52.66989
1479,52.66989
1480,52.66506
1481,52.66183
1482,52.66185
1483,52.66022
1484,52.66918
1485,52.64782
1486,52.64707
1487,52.64111
1488,52.63938
1489,52.63538
1490,52.63053
1491,52.62968
1492,52.63509
1493,52.61272
1494,52.61406
1495,52.61123
1496,52.60979
1497,52.61055
1498,52.60238
1499,52.60107
1500,52.609
1501,52.58481
1502,52.58449
1503,52.58299
1504,52.58003
1505,52.57225
1506,52.57068
1507,52.56683
1508,52.57184
1509,52.55081
1510,52.54939
1511,52.54509
1512,52.53946
1513,52.53993
1514,52.53171
1515,52.53011
1516,52.53305
1517,52.51218
1518,52.51073
1519,52.50724
1520,52.506
1521,52.50751
1522,52.49592
1523,52.49435
1524,52.50402
1525,52.48012
1526,52.47352
1527,52.47181
1528,52.46526
1529,52.46527
1530,52.4572
1531,52.45561
1532,52.46368
1533,52.4433
1534,52.43787
1535,52.43787
1536,52.43304
1537,52.43142
1538,52.42176
1539,52.42015
1540,52.43304
1541,52.40726
1542,52.40242
1543,52.40242
1544,52.3992
1545,52.3976
1546,52.39115
1547,52.38954
1548,52.40403
1549,52.37342
1550,52.37038
1551,52.37032
1552,52.36708
1553,52.36375
1554,52.35912
1555,52.3511
1556,52.37214
1557,52.3462
1558,52.3415
1559,52.34302
1560,52.34128
1561,52.34158
1562,52.33654
1563,52.33479
1564,52.3575
1565,52.31731
1566,52.31395
1567,52.31126
1568,52.31086
1569,52.30908
1570,52.30748
1571,52.30631
1572,52.32745
1573,52.28896
1574,52.2882
1575,52.28659
1576,52.28671
1577,52.28191
1578,52.27372
1579,52.27368
1580,52.30282
1581,52.25931
1582,52.25916
1583,52.25772
1584,52.2532
1585,52.25189
1586,52.24562
1587,52.24157
1588,52.2792
1589,52.22586
1590,52.22848
1591,52.22703
1592,52.22409
1593,52.22027
1594,52.21456
1595,52.20815
1596,52.2447
1597,52.19331
1598,52.18999
1599,52.18818
1600,52.185
1601,52.1803
1602,52.17565
1603,52.17227
1604,52.21885
1605,52.1607
1606,52.1607
1607,52.15421
1608,52.15429
1609,52.14464
1610,52.14143
1611,52.13815
1612,52.17686
1613,52.12374
1614,52.12208
1615,52.11563
1616,52.12045
1617,52.1124
1618,52.10757
1619,52.10435
1620,52.10435
1621,52.09306
1622,52.08665
1623,52.08823
1624,52.08026
1625,52.07829
1626,52.06649
1627,52.06581
1628,52.06431
1629,52.06088
1630,52.05782
1631,52.05601
1632,52.05288
1633,52.06257
1634,52.05282
1635,52.04481
1636,52.04634
1637,52.03506
1638,52.03344
1639,52.03351
1640,52.03024
1641,52.02398
1642,52.02079
1643,52.01885
1644,52.01747
1645,52.00331
1646,52.00074
1647,51.99857
1648,52.00261
1649,51.99699
1650,51.99666
1651,51.99676
1652,51.99166
1653,51.98397
1654,51.98106
1655,51.98275
1656,51.97629
1657,51.97286
1658,51.96826
1659,51.96755
1660,51.96311
1661,51.95692
1662,51.95369
1663,51.95155
1664,51.95456
1665,51.95298
1666,51.94663
1667,51.94172
1668,51.93691
1669,51.93044
1670,51.92559
1671,51.92569
1672,51.91769
1673,51.91142
1674,51.90814
1675,51.90634
1676,51.90469
1677,51.89348
1678,51.87983
1679,51.87344
1680,51.87201
1681,51.86714
1682,51.86971
1683,51.86441
1684,51.86142
1685,51.85509
1686,51.84738
1687,51.84547
1688,51.842
1689,51.83758
1690,51.83412
1691,51.83239
1692,51.82901
1693,51.8193
1694,51.8095
1695,51.80773
1696,51.80787
1697,51.8065
1698,51.79867
1699,51.79559
1700,51.79347
1701,51.7857
1702,51.77679
1703,51.77491
1704,51.77342
1705,51.76865
1706,51.76689
1707,51.76361
1708,51.76178
1709,51.75882
1710,51.7512
1711,51.74765
1712,51.74683
1713,51.74331
1714,51.73842
1715,51.73507
1716,51.73348
1717,51.72729
1718,51.72378
1719,51.72815
1720,51.72361
1721,51.72417
1722,51.7208
1723,51.71835
1724,51.71783
1725,51.71306
1726,51.70617
1727,51.70417
1728,51.69917
1729,51.70343
1730,51.70205
1731,51.70021
1732,51.69847
1733,51.68558
1734,51.68141
1735,51.67792
1736,51.67704
1737,51.68338
1738,51.67945
1739,51.67575
1740,51.67076
1741,51.66601
1742,51.66028
1743,51.65726
1744,51.65882
1745,51.65714
1746,51.65286
1747,51.65109
1748,51.64592
1749,51.63697
1750,51.63259
1751,51.63135
1752,51.62858
1753,51.62927
1754,51.62673
1755,51.62367
1756,51.6193
1757,51.61226
1758,51.60384
1759,51.60029
1760,51.59937
1761,51.59704
1762,51.59584
1763,51.58769
1764,51.5844
1765,51.58298
1766,51.56337
1767,51.56816
1768,51.56657
1769,51.5639
1770,51.56431
1771,51.5575
1772,51.55328
1773,51.57296
1774,51.53578
1775,51.53112
1776,51.53269
1777,51.53392
1778,51.52476
1779,51.51831
1780,51.51838
1781,51.55259
1782,51.50538
1783,51.50325
1784,51.5067
1785,51.50189
1786,51.50077
1787,51.4846
1788,51.48144
1789,51.51369
1790,51.47218
1791,51.46686
1792,51.46836
1793,51.4685
1794,51.46346
1795,51.46212
1796,51.4589
1797,51.45406
1798,51.44272
1799,51.44274
1800,51.43956
1801,51.43956
1802,51.43795
1803,51.43472
1804,51.4315
1805,51.42184
1806,51.42184
1807,51.41539
1808,51.41539
1809,51.41378
1810,51.41217
1811,51.41032
1812,51.40072
1813,51.39908
1814,51.39586
1815,51.39254
1816,51.3925
1817,51.38929
1818,51.38694
1819,51.37903
1820,51.37595
1821,51.3776
1822,51.3711
1823,51.55742
1824,51.27716
1825,51.28114
1826,51.28906
1827,51.29421
1828,51.29584
1829,51.29435
1830,51.29616
1831,51.30294
1832,51.30837
1833,51.29449
1834,51.29273
1835,51.28484
1836,51.29127
1837,51.29383
1838,51.28797
1839,51.28648
1840,51.27681
1841,51.27336
1842,51.26702
1843,51.26391
1844,51.2623
1845,51.26843
1846,51.25714
1847,51.26392
1848,51.26068
1849,51.25745
1850,51.2494
1851,51.24619
1852,51.23806
1853,51.23799
1854,51.23647
1855,51.23614
1856,51.24176
1857,51.23904
1858,51.22359
1859,51.21549
1860,51.21098
1861,51.20898
1862,51.20661
1863,51.20444
1864,51.2009
1865,51.19511
1866,51.19
1867,51.18731
1868,51.18032
1869,51.17726
1870,51.17493
1871,51.16499
1872,51.16337
1873,51.16499
