cycle_number,discharge_capacity
515,58.44068
516,58.44168
517,58.44306
518,58.44543
519,58.45487
520,58.44898
521,58.44262
522,58.43769
523,58.43983
524,58.43841
525,58.43397
526,58.43264
527,58.43536
528,58.43379
529,58.42939
530,58.41484
531,58.41644
532,58.40873
533,58.41975
534,58.39416
535,58.38728
536,58.38272
537,58.3789
538,58.3796
539,58.37189
540,58.36638
541,58.36258
542,58.36094
543,58.35804
544,58.3455
545,58.34225
546,58.32253
547,58.31711
548,58.31072
549,58.29935
550,58.29327
551,58.28509
552,58.283
553,58.27461
554,58.26541
555,58.25982
556,58.25319
557,58.2552
558,58.24269
559,58.23274
560,58.225
561,58.21755
562,58.21644
563,58.21978
564,58.21096
565,58.19108
566,58.19118
567,58.17989
568,58.16808
569,58.15821
570,58.15287
571,58.14665
572,58.13576
573,58.12816
574,58.11846
575,58.1083
576,58.10088
577,58.09607
578,58.10363
579,58.07848
580,58.07183
581,58.06932
582,58.06081
583,58.05381
584,58.04202
585,58.03478
586,58.02709
587,58.02058
588,58.0109
589,58.0053
590,57.99467
591,57.9937
592,57.97982
593,57.9741
594,57.96766
595,57.96044
596,57.96114
597,57.94708
598,57.93995
599,57.93503
600,57.93138
601,57.92202
602,57.91168
603,57.9074
604,57.89685
605,57.8923
606,57.88621
607,57.87688
608,57.86448
609,57.86401
610,57.85681
611,57.8462
612,57.83498
613,57.82735
614,57.82236
615,57.82003
616,57.8106
617,57.80352
618,57.79471
619,57.78718
620,57.7807
621,57.76977
622,57.76214
623,57.75386
624,57.74751
625,57.74268
626,57.73045
627,57.72175
628,57.71531
629,57.71266
630,57.70487
631,57.71962
632,57.68868
633,57.6776
634,57.67219
635,57.66594
636,57.65545
637,57.64877
638,57.6413
639,57.63466
640,57.62711
641,58.50738
642,58.46391
643,58.42005
644,58.42149
645,58.39838
646,58.38338
647,58.36966
648,58.35229
649,58.3361
650,58.30885
651,58.2841
652,58.26733
653,58.25222
654,58.24939
655,58.23174
656,58.22535
657,58.21392
658,58.20087
659,58.19446
660,58.18695
661,58.17151
662,58.15375
663,58.13664
664,58.12546
665,58.11451
666,58.10645
667,58.0988
668,58.09247
669,58.10602
670,58.076
671,58.07216
672,58.06343
673,58.04733
674,58.03605
675,58.02073
676,58.00817
677,57.99937
678,57.99115
679,57.98434
680,57.97207
681,57.96107
682,57.95349
683,57.95207
684,57.94384
685,57.93364
686,57.91852
687,57.90693
688,57.89455
689,57.88296
690,57.87174
691,57.87192
692,57.86613
693,57.85818
694,57.84776
695,57.83558
696,57.82873
697,57.82029
698,57.81535
699,57.80411
700,57.78345
701,57.77282
702,57.76027
703,57.74883
704,57.74849
705,57.74346
706,57.73591
707,57.74396
708,57.702
709,57.68792
710,57.67442
711,57.66001
712,57.65076
713,57.64279
714,57.62927
715,57.62233
716,57.61617
717,57.60309
718,57.5966
719,57.5893
720,57.57726
721,57.56897
722,57.56481
723,57.55938
724,57.55497
725,57.54612
726,57.53445
727,57.52187
728,57.51338
729,57.50304
730,57.49206
731,57.48704
732,57.48011
733,57.4676
734,57.45955
735,57.45388
736,57.44454
737,57.43628
738,57.42944
739,57.41848
740,57.40908
741,57.40233
742,57.39098
743,57.38217
744,57.36959
745,57.38378
746,57.35245
747,57.34853
748,57.33771
749,57.33155
750,57.32665
751,57.31969
752,57.31356
753,57.30498
754,57.2927
755,57.28669
756,57.27677
757,57.26825
758,57.25873
759,57.249
760,57.24234
761,57.23639
762,57.22395
763,57.21669
764,57.20885
765,57.20298
766,57.19458
767,57.19062
768,57.19138
769,57.17836
770,57.16784
771,57.15447
772,57.14612
773,57.13703
774,57.12943
775,57.12096
776,57.11215
777,57.10102
778,57.09379
779,57.08836
780,57.08055
781,57.07518
782,57.07141
783,57.05972
784,57.04972
785,57.04637
786,57.0351
787,57.02231
788,57.01807
789,57.01116
790,57.00639
791,56.99509
792,56.99046
793,56.98393
794,56.97549
795,56.96905
796,56.96453
797,56.95776
798,56.95176
799,56.94087
800,56.93628
801,56.92648
802,56.91756
803,56.91288
804,56.90519
805,56.32026
806,56.59935
807,56.65227
808,56.66298
809,56.67359
810,56.68227
811,56.68428
812,56.68396
813,56.68729
814,56.68842
815,56.68956
816,56.68826
817,56.68545
818,56.69034
819,56.69515
820,56.69834
821,56.71973
822,56.70092
823,56.68434
824,56.68122
825,56.67608
826,56.67308
827,56.65915
828,56.65137
829,56.63962
830,56.63403
831,56.63285
832,56.63296
833,56.635
834,56.63878
835,56.63996
836,56.6304
837,56.63128
838,56.63063
839,56.61887
840,56.61101
841,56.60121
842,56.59101
843,56.57254
844,56.59876
845,56.56694
846,56.56583
847,56.56598
848,56.55821
849,56.5507
850,56.54352
851,56.54126
852,56.54473
853,56.53305
854,56.52127
855,56.50513
856,56.49275
857,56.35418
858,56.44155
859,56.43344
860,56.42679
861,56.41724
862,56.41745
863,56.41351
864,56.44095
865,56.41577
866,56.41127
867,56.40446
868,56.39366
869,56.38928
870,56.38811
871,56.38058
872,56.37586
873,56.36501
874,56.34718
875,56.34077
876,56.33378
877,56.33539
878,56.33846
879,56.34082
880,56.33224
881,56.32902
882,56.32405
883,56.31803
884,56.31452
885,56.3104
886,56.30347
887,56.28596
888,56.27456
889,56.26369
890,56.25436
891,56.2495
892,56.24771
893,56.24704
894,56.24528
895,56.24264
896,56.23411
897,56.22757
898,56.22343
899,56.213
900,56.20433
901,56.16
902,56.14496
903,56.13754
904,56.13021
905,56.11696
906,56.10999
907,56.10469
908,56.09808
909,56.09186
910,56.08742
911,56.08162
912,56.07317
913,56.06643
914,56.05563
915,56.04774
916,56.03804
917,56.03157
918,56.04485
919,56.01946
920,56.01375
921,56.00826
922,56.00356
923,55.99756
924,55.99606
925,55.98789
926,55.97976
927,55.97311
928,55.96852
929,55.95923
930,55.95034
931,55.94452
932,55.94085
933,55.93581
934,55.93201
935,55.92486
936,55.91811
937,55.90797
938,55.90245
939,55.89325
940,55.88724
941,55.87738
942,55.86692
943,55.85913
944,55.85324
945,55.84818
946,55.84009
947,55.83936
948,55.83351
949,55.84255
950,55.82062
951,55.81626
952,55.8019
953,55.79638
954,55.41289
955,55.76565
956,55.767
957,55.75648
958,55.74903
959,55.74054
960,55.73553
961,55.72963
962,55.72433
963,55.71269
964,55.70889
965,55.69814
966,55.69629
967,55.69628
968,55.69278
969,55.6915
970,55.67422
971,55.67261
972,55.66414
973,55.65656
974,55.65185
975,55.64659
976,55.64214
977,55.64311
978,55.64047
979,55.63694
980,55.62322
981,55.61717
982,55.6083
983,55.60557
984,55.59421
985,55.58686
986,55.58077
987,53.22729
988,51.87317
989,51.85489
990,51.84269
991,51.81335
992,51.82292
993,51.81307
994,51.76542
995,51.75386
996,51.74537
997,51.72497
998,51.73794
999,51.71008
1000,51.69601
1001,55.30369
1002,55.3975
1003,55.40643
1004,55.40978
1005,55.41246
1006,55.41007
1007,55.40659
1008,55.40872
1009,55.41932
1010,55.42109
1011,55.42229
1012,55.42602
1013,55.41834
1014,55.41528
1015,55.41675
1016,55.41087
1017,55.39474
1018,55.42365
1019,55.42919
1020,55.41779
1021,55.41288
1022,55.40706
1023,55.40364
1024,55.40491
1025,55.40657
1026,55.40971
1027,55.40529
1028,55.39915
1029,55.39938
1030,55.39783
1031,55.3896
1032,55.38307
1033,55.3754
1034,55.36365
1035,55.34959
1036,55.33982
1037,55.33322
1038,55.32311
1039,55.32088
1040,55.3155
1041,55.33858
1042,55.30713
1043,55.30458
1044,55.30146
1045,55.29756
1046,55.29416
1047,55.28801
1048,55.27459
1049,55.27398
1050,55.2632
1051,55.25683
1052,55.2452
1053,55.23934
1054,55.23288
1055,55.23557
1056,55.22723
1057,55.22069
1058,55.21459
1059,55.20818
1060,55.20168
1061,55.19924
1062,55.19898
1063,55.19049
1064,55.18561
1065,55.17789
1066,55.16959
1067,55.15828
1068,55.15562
1069,55.14906
1070,55.14425
1071,55.14224
1072,55.13636
1073,55.13702
1074,55.12859
1075,55.12218
1076,55.11373
1077,55.11063
1078,55.1049
1079,55.10197
1080,55.12013
1081,55.08586
1082,55.07999
1083,55.07017
1084,55.06224
1085,55.05183
1086,55.04117
1087,55.03719
1088,55.03709
1089,55.03184
1090,55.02449
1091,55.01646
1092,55.00353
1093,55.00353
1094,54.99881
1095,54.98855
1096,54.98485
1097,54.94676
1098,54.93535
1099,54.93586
1100,54.92942
1101,54.91975
1102,54.91714
1103,54.9117
1104,54.90711
1105,54.89934
1106,54.88935
1107,54.88092
1108,54.87926
1109,54.87321
1110,54.87095
1111,54.86267
1112,54.86494
1113,54.86112
1114,54.85004
1115,54.84275
1116,54.83565
1117,54.82981
1118,54.8281
1119,54.8264
1120,54.82184
1121,54.80632
1122,54.79613
1123,54.79239
1124,54.78726
1125,54.78171
1126,54.77642
1127,54.78709
1128,54.76975
1129,54.76428
1130,54.75711
1131,54.7495
1132,54.74372
1133,54.7395
1134,54.73295
1135,54.73761
1136,54.72338
1137,54.71535
1138,54.70884
1139,54.70284
1140,54.69769
1141,54.69517
1142,54.68588
1143,54.68137
1144,54.67888
1145,54.67452
1146,54.67076
1147,54.66076
1148,54.65698
1149,54.65197
1150,54.64718
1151,54.63722
1152,54.63247
1153,54.626
1154,54.62618
1155,54.61985
1156,54.61745
1157,54.61078
1158,54.60662
1159,54.5981
1160,54.5931
1161,54.58578
1162,54.58114
1163,54.57954
1164,54.57338
1165,54.56519
1166,54.55849
1167,54.55229
1168,54.54566
1169,54.54036
1170,54.53512
1171,54.52696
1172,54.52389
1173,54.51752
1174,54.51752
1175,54.51311
1176,54.51262
1177,54.50539
1178,54.4984
1179,54.49436
1180,54.487
1181,54.47684
1182,55.12313
1183,55.08759
1184,55.04169
1185,55.00269
1186,54.97409
1187,54.95136
1188,54.93683
1189,54.92912
1190,54.91777
1191,54.91083
1192,54.89616
1193,54.88222
1194,54.87212
1195,54.86049
1196,54.85583
1197,54.83762
1198,54.82631
1199,54.8112
1200,54.79465
1201,54.78742
1202,54.77474
1203,54.76354
1204,54.7849
1205,54.75156
1206,54.74737
1207,54.74093
1208,54.73293
1209,54.72482
1210,54.71837
1211,54.70424
1212,54.70321
1213,54.68484
1214,54.67236
1215,54.66093
1216,54.65371
1217,54.6445
1218,54.64055
1219,54.63319
1220,54.62879
1221,54.62915
1222,54.6211
1223,54.61159
1224,54.60567
1225,54.6039
1226,54.59808
1227,54.58654
1228,54.57898
1229,54.57015
1230,54.56113
1231,54.54798
1232,54.537
1233,54.52868
1234,54.51211
1235,54.51808
1236,54.50831
1237,54.50571
1238,54.49709
1239,54.48892
1240,54.48883
1241,54.48644
1242,54.47782
1243,54.50828
1244,54.45899
1245,54.45338
1246,54.44437
1247,54.43567
1248,54.42494
1249,54.42156
1250,54.41101
1251,54.41017
1252,54.39945
1253,54.39546
1254,54.38878
1255,54.38305
1256,54.37817
1257,54.37413
1258,54.36401
1259,54.35716
1260,54.34478
1261,54.33672
1262,54.33556
1263,54.31963
1264,54.31111
1265,54.30901
1266,54.30525
1267,54.29796
1268,54.30213
1269,54.30042
1270,54.29404
1271,54.29085
1272,54.28735
1273,54.28416
1274,54.28179
1275,54.2375
1276,54.21795
1277,54.21954
1278,54.21248
1279,54.20875
1280,54.20161
1281,54.19919
1282,54.19079
1283,54.18761
1284,54.17989
1285,54.17285
1286,54.16458
1287,54.15396
1288,54.1486
1289,54.16342
1290,54.15062
1291,54.14781
1292,54.15001
1293,54.14356
1294,54.1399
1295,54.12189
1296,54.09865
1297,54.09595
1298,54.10972
1299,54.10547
1300,54.10517
1301,54.0983
1302,54.07377
1303,54.06037
1304,54.07076
1305,54.07545
1306,54.06989
1307,54.06977
1308,54.05528
1309,54.07639
1310,54.03594
1311,54.03917
1312,54.044
1313,54.0505
1314,54.04894
1315,54.02628
1316,54.01316
1317,54.01554
1318,54.01053
1319,54.01507
1320,54.01017
1321,54.00065
1322,53.98272
1323,53.97883
1324,53.97615
1325,53.98597
1326,53.98979
1327,53.98122
1328,53.9689
1329,53.96194
1330,53.95649
1331,53.98657
1332,53.95118
1333,53.94822
1334,53.94353
1335,53.93067
1336,53.92558
1337,53.91612
1338,53.91426
1339,53.92023
1340,53.90965
1341,53.8985
1342,53.89377
1343,53.88906
1344,53.88464
1345,53.88524
1346,53.88074
1347,53.87914
1348,53.86613
1349,53.86381
1350,53.86034
1351,53.85793
1352,53.85393
1353,53.86197
1354,53.83458
1355,53.82815
1356,53.8217
1357,53.81662
1358,53.81698
1359,53.81303
1360,53.80383
1361,53.80042
1362,53.80002
1363,53.80091
1364,53.80114
1365,53.79812
1366,53.78948
1367,53.7782
1368,53.77662
1369,53.77523
1370,53.77098
1371,53.7651
1372,53.76147
1373,53.74999
1374,53.74409
1375,53.75144
1376,53.70593
1377,53.70154
1378,53.69548
1379,53.69001
1380,53.68663
1381,54.13447
1382,54.05522
1383,54.00426
1384,53.96502
1385,53.93933
1386,53.9132
1387,53.89303
1388,53.87315
1389,53.85086
1390,53.83639
1391,53.8206
1392,53.80437
1393,53.79437
1394,53.78306
1395,53.77011
1396,53.75846
1397,53.74859
1398,53.73884
1399,53.72442
1400,53.71568
1401,53.70985
1402,53.69786
1403,53.71461
1404,53.68246
1405,53.67382
1406,53.66464
1407,53.6574
1408,53.65528
1409,53.6454
1410,53.63565
1411,53.62754
1412,53.61918
1413,53.61289
1414,53.6065
1415,53.60155
1416,53.59373
1417,53.58602
1418,53.58001
1419,53.57251
1420,53.56571
1421,53.5556
1422,53.54727
1423,53.53533
1424,53.53002
1425,53.53725
1426,53.51724
1427,53.5147
1428,53.50833
1429,53.49729
1430,53.49509
1431,53.48808
1432,53.47745
1433,53.4722
1434,53.46375
1435,53.46074
1436,53.45564
1437,53.44784
1438,53.44258
1439,53.43322
1440,53.4261
1441,53.4202
1442,53.41578
1443,53.40844
1444,53.4023
1445,53.39422
1446,53.38447
1447,53.39238
1448,53.37634
1449,53.36346
1450,53.36076
1451,53.36966
1452,53.37632
1453,53.36508
1454,53.35214
1455,53.33732
1456,53.33444
1457,53.34025
1458,53.34408
1459,53.33294
1460,53.32354
1461,53.31118
1462,53.30669
1463,53.30718
1464,53.30908
1465,53.30268
1466,53.29265
1467,53.28182
1468,53.27489
1469,53.29019
1470,53.27349
1471,53.26852
1472,53.25563
1473,53.24385
1474,53.23146
1475,53.23339
1476,53.23947
1477,53.23889
1478,53.23145
1479,53.22061
1480,53.2066
1481,53.20727
1482,53.20649
1483,53.20144
1484,53.19664
1485,53.18714
1486,53.1778
1487,53.17422
1488,53.16981
1489,53.16491
1490,53.16119
1491,53.17233
1492,53.14394
1493,53.13256
1494,53.12439
1495,53.12243
1496,53.12229
1497,53.11181
1498,53.10795
1499,52.79677
1500,52.91077
1501,52.91757
1502,52.94116
1503,52.95062
1504,52.95219
1505,52.95204
1506,52.94787
1507,52.94893
1508,52.95807
1509,52.96829
1510,52.96663
1511,52.96441
1512,52.95235
1513,52.9992
1514,52.95044
1515,52.9596
1516,52.9592
1517,52.95297
1518,52.94866
1519,52.93584
1520,52.93043
1521,52.93311
1522,52.93299
1523,52.92964
1524,52.92352
1525,52.91394
1526,52.90733
1527,52.90684
1528,52.91687
1529,52.9139
1530,52.90493
1531,52.89511
1532,52.88454
1533,52.88428
1534,52.88944
1535,52.88965
1536,52.8883
1537,52.88177
1538,52.87104
1539,52.85618
1540,52.85479
1541,52.84879
1542,52.84272
1543,52.83989
1544,52.83544
1545,52.83119
1546,52.83026
1547,52.82514
1548,52.8213
1549,52.81345
1550,52.81417
1551,52.80184
1552,52.79983
1553,52.79289
1554,52.79182
1555,52.78394
1556,52.77835
1557,52.77323
1558,52.76873
1559,52.75835
1560,52.75426
1561,52.75049
1562,52.74684
1563,52.74314
1564,52.73657
1565,52.72707
1566,52.72668
1567,52.71819
1568,52.71133
1569,52.70936
1570,52.70766
1571,52.70159
1572,52.74785
1573,52.6936
1574,52.68682
1575,52.68204
1576,52.68019
1577,52.67876
1578,52.67393
1579,52.67069
1580,52.66602
1581,52.66273
1582,52.6562
1583,52.65133
1584,52.6495
1585,52.64468
1586,52.64117
1587,52.63846
1588,52.6292
1589,52.62297
1590,52.61922
1591,52.61786
1592,52.61171
1593,52.61012
1594,52.31952
1595,52.42129
1596,52.4291
1597,52.44088
1598,52.45116
1599,52.46424
1600,52.46896
1601,52.47576
1602,52.47635
1603,52.48299
1604,52.4846
1605,52.48773
1606,52.48556
1607,52.48874
1608,52.48833
1609,52.48832
1610,52.483
1611,52.48197
1612,52.47901
1613,52.47337
1614,52.48215
1615,52.47438
1616,52.47478
1617,52.48562
1618,52.48014
1619,52.48389
1620,52.46986
1621,52.46929
1622,52.45805
1623,52.46449
1624,52.46836
1625,52.46412
1626,52.45966
1627,52.44815
1628,52.4483
1629,52.45321
1630,52.47569
1631,52.44506
1632,52.44042
1633,52.42743
1634,52.41938
1635,52.42101
1636,52.43006
1637,52.42439
1638,52.41441
1639,52.40623
1640,52.39896
1641,52.40048
1642,52.40619
1643,52.40401
1644,52.40043
1645,52.38999
1646,52.37855
1647,52.37672
1648,52.37634
1649,52.37734
1650,52.37887
1651,52.36762
1652,52.35527
1653,52.34754
1654,52.35297
1655,52.34996
1656,52.35142
1657,52.34311
1658,52.33038
1659,52.32216
1660,52.32064
1661,52.31723
1662,52.32313
1663,52.31591
1664,52.30965
1665,52.3049
1666,52.29921
1667,52.33494
1668,52.29601
1669,52.28041
1670,52.15165
1671,52.15972
1672,51.8099
1673,51.99264
1674,51.9929
1675,51.99923
1676,52.00824
1677,52.0174
1678,52.02493
1679,52.03213
1680,52.04028
1681,52.05191
1682,52.06368
1683,52.07113
1684,52.07338
1685,52.07692
1686,52.08122
1687,52.07768
1688,52.06844
1689,52.06818
1690,52.06787
1691,52.06973
1692,52.07892
1693,52.0855
1694,52.08428
1695,52.07791
1696,52.07701
1697,52.07367
1698,52.0746
1699,52.0733
1700,52.13322
1701,52.07622
1702,52.07622
1703,52.07792
1704,52.06005
1705,52.06082
1706,52.05703
1707,52.05429
1708,52.04751
1709,52.04842
1710,52.04554
1711,52.04195
1712,52.04526
1713,52.04468
1714,52.04227
1715,52.06306
1716,52.03498
1717,52.02735
1718,52.02557
1719,52.02598
1720,52.02306
1721,52.02325
1722,52.02084
1723,52.01805
1724,52.01289
1725,52.00876
1726,52.00129
1727,52.00121
1728,51.99513
1729,51.99693
1730,51.99558
1731,51.99305
1732,51.98945
1733,51.98465
1734,51.97632
1735,51.97319
1736,51.96956
1737,51.96788
1738,51.96552
1739,51.96033
1740,51.95389
1741,51.9467
1742,51.94
1743,51.93475
1744,51.93301
1745,51.92527
1746,51.92386
1747,51.92013
1748,51.91315
1749,51.89556
1750,51.89406
1751,51.88252
1752,51.87492
1753,51.8702
1754,51.87669
1755,51.87341
1756,51.8633
1757,51.85822
1758,51.85855
1759,51.85015
1760,51.85322
1761,51.85749
1762,51.85704
1763,51.85249
1764,51.8459
1765,51.83743
1766,51.83365
1767,51.88377
1768,51.83668
1769,51.83586
1770,51.83155
1771,51.82833
1772,51.82676
1773,51.82688
1774,51.81577
1775,51.81788
1776,51.81641
1777,51.6224
1778,51.6291
1779,51.6252
1780,51.6216
1781,51.6074
1782,51.5982
1783,51.5967
1784,51.5889
1785,51.5853
1786,51.5821
1787,51.5443
1788,51.5378
1789,51.5351
1790,51.5332
1791,51.5264
1792,51.5223
1793,51.5288
1794,51.5303
1795,51.526
1796,51.526
1797,51.5611
1798,51.5583
1799,51.5502
1800,51.5413
1801,51.5342
1802,51.5292
1803,51.5255
1804,51.5207
1805,51.5103
1806,51.503
1807,51.4991
1808,51.4944
1809,51.4899
1810,51.4915
1811,51.4974
1812,51.4901
1813,51.4995
1814,51.504
1815,51.5028
1816,51.4996
1817,51.4963
1818,51.4923
1819,51.4888
1820,51.4796
1821,51.4715
1822,51.4667
1823,51.4621
1824,51.453
1825,51.4507
1826,51.4374
1827,51.4274
1828,51.4271
1829,51.4292
1830,51.4231
1831,51.4273
1832,51.4259
1833,51.4157
1834,51.4055
1835,51.4126
1836,51.4084
1837,51.4028
1838,51.4015
1839,51.395
1840,51.39
1841,51.386
1842,51.3847
1843,51.3792
1844,51.3762
1845,51.3745
1846,51.3732
1847,51.3716
1848,51.3683
1849,51.3631
1850,51.3636
1851,51.3626
1852,51.3572
1853,51.354
1854,51.3488
1855,51.3509
1856,51.3452
1857,51.3422
1858,51.3373
1859,51.3334
1860,51.3253
1861,51.325
1862,51.3215
1863,51.3119
1864,51.311
1865,51.3039
1866,51.2973
1867,51.2951
1868,51.2881
1869,51.2832
1870,51.2768
1871,51.2768
1872,51.2615
1873,51.2585
1874,51.2458
1875,51.2505
