cycle_number,discharge_capacity
191,58.93742
192,58.93874
193,58.92797
194,58.918
195,58.91761
196,58.90959
197,58.91233
198,58.91492
199,58.91008
200,58.90832
201,58.9037
202,58.90167
203,58.90214
204,58.89608
205,58.8899
206,58.88659
207,58.87869
208,58.87627
209,58.86876
210,58.86975
211,58.86181
212,58.85006
213,58.8483
214,58.85425
215,58.84508
216,58.84269
217,58.82538
218,58.82422
219,58.81319
220,58.80253
221,58.80193
222,58.80339
223,58.80255
224,58.79113
225,58.77964
226,58.77872
227,58.77286
228,58.76989
229,58.78248
230,58.7855
231,58.77263
232,58.75843
233,58.75521
234,58.74742
235,58.74395
236,58.74361
237,58.7532
238,58.76445
239,58.75146
240,58.73685
241,58.72765
242,58.72481
243,58.71663
244,58.72247
245,58.71656
246,58.71183
247,58.69571
248,58.68671
249,58.67907
250,58.67452
251,58.67564
252,58.67899
253,58.68733
254,58.6775
255,58.67616
256,58.68303
257,58.67637
258,58.66913
259,58.66687
260,58.65711
261,58.66746
262,58.6425
263,58.6275
264,58.62426
265,58.61404
266,58.61836
267,58.63043
268,58.63203
269,58.62217
270,58.61334
271,58.59821
272,58.59037
273,58.58053
274,58.58905
275,58.5954
276,58.60729
277,58.55801
278,58.54769
279,58.5423
280,58.53528
281,58.53811
282,58.54225
283,58.53435
284,58.52606
285,58.51488
286,58.5002
287,58.48329
288,58.47516
289,58.47504
290,58.47823
291,58.50576
292,58.46528
293,58.46596
294,58.46191
295,58.45999
296,58.44884
297,58.44458
298,58.44894
299,58.43851
300,58.43542
301,58.42245
302,58.42526
303,58.41745
304,58.41141
305,58.40606
306,58.44067
307,58.39221
308,58.39032
309,58.37915
310,58.37496
311,58.36547
312,58.35931
313,58.35242
314,58.35117
315,58.33874
316,58.33548
317,58.32347
318,58.31954
319,58.31756
320,58.3173
321,58.31014
322,58.29245
323,58.29031
324,58.27821
325,58.27038
326,58.26666
327,58.26851
328,58.26535
329,58.2609
330,58.24832
331,58.2371
332,58.23039
333,58.23072
334,58.2289
335,58.22936
336,58.22238
337,58.21517
338,58.20861
339,58.19113
340,58.18856
341,58.19256
342,58.19216
343,58.18142
344,58.17165
345,58.16047
346,58.15423
347,58.13828
348,58.1435
349,58.14712
350,58.147
351,58.13737
352,58.13077
353,58.11478
354,58.10401
355,58.10062
356,58.10449
357,58.10588
358,58.10128
359,58.08575
360,58.07416
361,58.06595
362,58.05522
363,58.05256
364,58.05663
365,58.05171
366,58.05445
367,58.03183
368,58.0314
369,58.02759
370,58.02501
371,58.02175
372,58.01694
373,58.01375
374,58.01597
375,58.00093
376,57.99844
377,57.98797
378,57.98236
379,57.97129
380,57.95968
381,57.96366
382,57.96825
383,57.95824
384,57.94199
385,57.93377
386,57.9349
387,57.9287
388,57.91432
389,57.90692
390,57.89508
391,57.88886
392,57.87696
393,57.8669
394,57.86449
395,57.85981
396,57.85511
397,57.84596
398,57.83497
399,57.82357
400,57.81662
401,57.81127
402,57.80907
403,57.80546
404,57.82075
405,57.80134
406,57.79072
407,57.77742
408,57.84375
409,57.82951
410,57.80433
411,57.78617
412,57.76996
413,57.76635
414,57.75216
415,57.73775
416,57.7414
417,57.74434
418,57.72917
419,57.71253
420,57.70246
421,57.69458
422,57.68776
423,57.68732
424,57.68397
425,57.67961
426,57.66137
427,57.64865
428,57.63725
429,57.62963
430,57.63049
431,57.6388
432,57.63793
433,57.6279
434,57.61294
435,57.602
436,57.59119
437,57.59093
438,57.58927
439,57.58922
440,57.58618
441,57.57232
442,57.55783
443,57.55517
444,57.54424
445,57.54564
446,57.53902
447,57.5405
448,57.53398
449,57.51898
450,57.51185
451,57.49945
452,57.50102
453,57.49125
454,57.49033
455,57.48152
456,57.48011
457,57.47561
458,57.46978
459,57.46297
460,57.47547
461,57.44678
462,57.43581
463,57.42816
464,57.41945
465,57.41217
466,57.39234
467,57.38355
468,57.379
469,57.38571
470,57.37003
471,57.35605
472,57.3479
473,57.34362
474,57.33221
475,57.3617
476,57.32176
477,57.32466
478,57.31953
479,57.30311
480,57.3001
481,57.28641
482,57.27835
483,57.27397
484,57.27507
485,57.27034
486,57.2591
487,57.24865
488,57.23774
489,57.23546
490,57.22234
491,57.22448
492,57.2132
493,57.20811
494,57.1945
495,57.1882
496,57.18137
497,57.1671
498,57.16512
499,57.16879
500,57.16449
501,57.15387
502,57.14325
503,57.13066
504,57.11418
505,57.10828
506,57.11539
507,57.11901
508,57.10933
509,57.09361
510,57.08512
511,57.08074
512,57.06648
513,57.071
514,57.07118
515,57.0691
516,57.05676
517,57.03575
518,57.01522
519,57.01289
520,56.99559
521,56.98746
522,56.99524
523,56.99023
524,56.96826
525,56.95095
526,56.94044
527,56.92799
528,56.94825
529,56.91988
530,56.91291
531,56.90613
532,56.89555
533,56.88711
534,56.87768
535,56.87277
536,56.87214
537,56.87786
538,56.87609
539,56.87122
540,56.86298
541,56.8558
542,56.84885
543,56.84672
544,56.82595
545,56.82322
546,56.81172
547,56.79946
548,56.78494
549,56.77987
550,56.76976
551,56.77096
552,56.77583
553,56.76714
554,56.74887
555,56.72742
556,56.72053
557,56.71899
558,56.71014
559,56.70302
560,56.71375
561,56.70149
562,56.69082
563,56.69082
564,56.67778
565,56.6632
566,56.67792
567,56.66886
568,56.66274
569,56.66031
570,56.64783
571,56.63009
572,56.61642
573,56.61457
574,56.61785
575,56.62706
576,56.6165
577,56.60126
578,56.59621
579,56.59018
580,56.58022
581,56.60912
582,56.57898
583,56.57798
584,56.56335
585,56.55021
586,56.54374
587,56.53335
588,56.52518
589,56.52932
590,56.53141
591,56.52244
592,56.50338
593,56.49089
594,56.47768
595,56.46769
596,56.45567
597,56.41148
598,56.40082
599,56.38727
600,56.38088
601,56.3773
602,56.36391
603,56.35664
604,56.35825
605,56.3415
606,56.33265
607,56.33058
608,56.32373
609,56.31262
610,56.30226
611,56.2911
612,56.29378
613,56.2841
614,56.27739
615,56.26894
616,56.26408
617,56.25853
618,56.24749
619,56.27782
620,56.2462
621,56.24294
622,56.25791
623,56.24965
624,56.24253
625,56.2309
626,56.22507
627,56.23196
628,56.23766
629,56.21449
630,56.20482
631,56.19304
632,56.18
633,56.17534
634,56.16633
635,56.1664
636,56.14925
637,56.13574
638,56.12204
639,56.10326
640,56.09196
641,56.07869
642,56.09717
643,56.07783
644,56.08237
645,56.07171
646,56.06962
647,56.05453
648,56.04751
649,56.03624
650,56.04445
651,56.03325
652,56.02443
653,56.00626
654,55.99743
655,55.99271
656,55.97075
657,55.96435
658,55.97584
659,55.9676
660,55.94381
661,55.93446
662,55.93223
663,55.93601
664,55.91508
665,55.92234
666,55.91093
667,55.90993
668,55.90435
669,55.89026
670,55.88105
671,55.87565
672,55.87004
673,55.86825
674,55.86954
675,55.8633
676,55.85386
677,55.84938
678,55.83942
679,55.82477
680,55.82131
681,55.82561
682,55.8165
683,55.80311
684,55.79243
685,55.78647
686,55.77597
687,55.76638
688,55.77528
689,55.75063
690,55.7206
691,55.71216
692,55.70001
693,55.69492
694,55.6888
695,55.68977
696,55.68761
697,53.18076
698,56.60628
699,56.64203
700,56.63091
701,56.6129
702,56.59195
703,56.57752
704,56.56301
705,56.5485
706,56.53403
707,56.51982
708,56.50745
709,56.49195
710,56.48098
711,56.52303
712,56.45991
713,56.44757
714,56.43884
715,56.42786
716,56.41485
717,56.40349
718,56.39359
719,56.38092
720,56.37127
721,56.36152
722,56.35026
723,56.33892
724,56.32891
725,56.32007
726,56.30832
727,56.3002
728,56.28657
729,56.28107
730,56.2704
731,56.26191
732,56.25392
733,56.24452
734,56.2751
735,56.21934
736,56.20928
737,56.20157
738,56.19664
739,56.18532
740,56.18559
741,56.17281
742,56.16337
743,56.15012
744,56.13987
745,56.13506
746,56.12557
747,56.1166
748,56.10977
749,56.10072
750,56.0847
751,56.0719
752,56.06582
753,56.05651
754,56.0484
755,56.03993
756,56.03033
757,56.05099
758,56.01681
759,56.001
760,55.99289
761,55.99045
762,55.97306
763,55.96758
764,55.95778
765,55.94564
766,55.93424
767,55.92801
768,55.92205
769,55.91059
770,55.90473
771,55.89517
772,55.88785
773,55.87642
774,55.86511
775,55.85686
776,55.84994
777,55.84249
778,55.83357
779,55.82483
780,55.8426
781,55.80266
782,55.79631
783,55.79393
784,55.78668
785,55.77791
786,55.77496
787,55.77243
788,55.76445
789,55.73933
790,55.72837
791,55.72102
792,55.7097
793,55.70096
794,55.69146
795,55.68578
796,55.67602
797,55.66368
798,55.65586
799,55.64767
800,55.64146
801,55.63379
802,55.62658
803,55.66616
804,55.6135
805,55.59884
806,55.59231
807,55.58819
808,55.58029
809,55.57093
810,55.56359
811,55.55577
812,55.5441
813,55.5393
814,55.53357
815,55.51963
816,55.51446
817,55.50595
818,55.49633
819,55.48976
820,55.4794
821,55.47093
822,55.4682
823,55.45854
824,55.44871
825,55.44385
826,55.45891
827,55.42164
828,55.4114
829,55.40824
830,55.40526
831,55.3963
832,55.38679
833,55.38292
834,55.37116
835,55.36093
836,55.3501
837,55.34921
838,55.34581
839,55.33272
840,55.32578
841,55.32002
842,55.31009
843,55.29997
844,55.29239
845,55.28574
846,55.28067
847,55.26968
848,55.26556
849,55.25524
850,55.24369
851,55.23607
852,55.2325
853,55.22299
854,55.21738
855,55.21375
856,55.20747
857,55.21654
858,55.18605
859,55.18398
860,55.17806
861,55.1646
862,55.16362
863,55.15848
864,55.15151
865,55.14245
866,55.1279
867,55.12224
868,55.11875
869,55.11381
870,55.10718
871,55.10171
872,55.09548
873,55.08384
874,55.07203
875,55.07103
876,55.06475
877,55.05659
878,55.05105
879,55.04548
880,55.04866
881,55.02776
882,55.01839
883,55.01122
884,55.00648
885,54.9995
886,54.98776
887,54.98245
888,54.97466
889,54.96616
890,54.95964
891,54.95269
892,54.94505
893,54.93678
894,54.92986
895,54.92007
896,54.91475
897,54.91218
898,54.90645
899,54.90123
900,54.89248
901,54.92924
902,54.87404
903,54.87218
904,54.86134
905,54.8561
906,54.84929
907,54.83763
908,54.83509
909,54.82477
910,54.81738
911,54.81121
912,54.8033
913,54.80278
914,54.79561
915,54.78732
916,54.7811
917,54.77525
918,54.76281
919,54.75692
920,54.75674
921,54.75162
922,54.7428
923,54.73381
924,54.7331
925,54.72799
926,54.7127
927,54.70366
928,54.69968
929,54.6965
930,54.69504
931,54.68555
932,54.7274
933,54.6704
934,54.66383
935,54.65478
936,54.65164
937,54.64516
938,54.63586
939,54.63132
940,54.6238
941,54.61891
942,54.61414
943,54.60811
944,54.60509
945,54.60201
946,54.59518
947,54.58909
948,54.58846
949,54.58088
950,54.56748
951,54.55565
952,54.55318
953,54.54593
954,54.53877
955,54.53263
956,54.53767
957,54.51889
958,54.50775
959,54.50326
960,54.4976
961,54.49354
962,54.48549
963,54.51668
964,54.47285
965,54.46271
966,54.46952
967,54.46687
968,54.45547
969,54.45312
970,54.44268
971,54.36947
972,54.43526
973,54.42563
974,54.41742
975,54.40816
976,54.41135
977,54.39367
978,54.38947
979,54.38273
980,54.37772
981,54.37446
982,54.36789
983,54.35803
984,54.35287
985,54.3444
986,54.33454
987,54.32915
988,54.33082
989,54.32282
990,54.31646
991,54.34026
992,54.31142
993,54.3084
994,54.2913
995,54.29247
996,54.28798
997,54.27377
998,54.2699
999,54.27738
1000,54.27137
1001,54.26247
1002,54.24982
1003,54.24704
1004,54.24155
1005,54.23824
1006,54.23048
1007,54.23578
1008,54.22752
1009,54.21254
1010,54.2079
1011,54.19553
1012,54.19798
1013,54.18584
1014,54.17891
1015,54.18763
1016,54.16342
1017,54.15375
1018,54.14798
1019,54.14754
1020,54.14105
1021,54.13465
1022,54.13281
1023,54.12627
1024,54.11694
1025,54.11963
1026,54.11523
1027,54.10691
1028,54.10119
1029,54.09534
1030,54.11379
1031,54.07838
1032,54.06971
1033,54.07213
1034,54.06879
1035,54.05911
1036,54.05496
1037,54.05004
1038,54.04456
1039,54.03475
1040,54.03159
1041,54.02818
1042,54.02083
1043,54.01378
1044,54.00684
1045,54.00102
1046,54.00141
1047,53.98804
1048,53.98039
1049,53.97688
1050,53.97406
1051,53.96999
1052,53.96075
1053,53.95886
1054,53.95235
1055,53.94145
1056,53.9458
1057,53.94074
1058,53.93632
1059,53.94066
1060,53.93191
1061,53.92706
1062,53.9192
1063,53.91479
1064,53.91061
1065,53.90722
1066,53.90031
1067,53.89351
1068,53.88954
1069,53.94961
1070,53.88184
1071,53.87085
1072,53.86882
1073,53.86522
1074,53.8606
1075,53.85574
1076,53.85317
1077,53.86412
1078,53.8793
1079,53.87712
1080,53.88223
1081,53.8756
1082,53.86763
1083,53.86974
1084,53.86411
1085,53.84813
1086,53.84467
1087,53.83934
1088,53.8403
1089,53.83521
1090,53.82455
1091,53.82295
1092,53.81965
1093,53.81831
1094,53.81968
1095,53.81627
1096,53.80892
1097,53.8042
1098,53.79922
1099,53.79954
1100,53.81796
1101,53.80782
1102,53.80578
1103,53.79137
1104,53.78224
1105,53.77585
1106,53.76967
1107,53.76597
1108,53.77279
1109,53.74672
1110,53.74154
1111,53.73339
1112,53.73045
1113,53.72434
1114,53.71689
1115,53.7167
1116,53.70747
1117,53.69522
1118,53.68648
1119,53.67592
1120,53.67442
1121,53.67429
1122,53.67561
1123,53.72778
1124,53.66388
1125,53.6615
1126,53.65437
1127,53.65176
1128,53.65172
1129,53.64161
1130,53.63906
1131,53.64619
1132,53.62529
1133,53.62342
1134,53.61849
1135,53.61336
1136,53.60091
1137,53.59223
1138,53.58729
1139,53.57947
1140,53.57703
1141,53.57505
1142,53.56562
1143,53.56056
1144,53.55401
1145,53.54898
1146,53.54639
1147,53.54305
1148,53.54233
1149,53.53328
1150,53.52257
1151,53.5195
1152,53.51458
1153,53.50954
1154,53.50395
1155,53.50088
1156,53.49785
1157,53.49197
1158,53.47889
1159,53.47531
1160,53.47721
1161,53.46959
1162,53.46694
1163,53.46132
1164,53.45805
1165,53.45287
1166,53.44057
1167,53.44554
1168,53.44062
1169,53.42634
1170,53.42691
1171,53.41398
1172,53.41392
1173,53.40809
1174,53.39899
1175,53.39358
1176,53.39649
1177,53.38392
1178,53.39052
1179,53.38641
1180,53.37487
1181,53.36586
1182,53.3538
1183,53.35782
1184,53.35312
1185,53.34722
1186,53.39511
1187,53.34221
1188,53.32885
1189,53.32741
1190,53.32792
1191,53.318
1192,53.31198
1193,53.31148
1194,53.32559
1195,53.29212
1196,53.28898
1197,53.28548
1198,53.28204
1199,53.28109
1200,53.2783
1201,53.27258
1202,53.26687
1203,53.25752
1204,53.25453
1205,53.2525
1206,53.24898
1207,53.24438
1208,53.24076
1209,53.23901
1210,53.22837
1211,53.21919
1212,53.21715
1213,53.2113
1214,53.21
1215,53.21122
1216,53.20368
1217,53.19914
1218,53.19142
1219,53.18332
1220,53.17391
1221,53.17556
1222,53.17471
1223,53.17635
1224,53.17097
1225,53.16546
1226,53.14985
1227,53.14557
1228,53.13893
1229,53.13476
1230,53.13248
1231,53.13473
1232,53.13064
1233,53.12767
1234,53.11631
1235,53.10786
1236,53.10145
1237,53.1032
1238,53.10306
1239,53.0978
1240,53.08965
1241,53.08653
1242,53.07655
1243,53.07464
1244,53.07576
1245,53.06932
1246,53.06064
1247,53.06135
1248,53.06245
1249,53.05908
1250,53.04826
1251,53.04036
1252,53.03513
1253,53.03056
1254,53.03476
1255,53.02655
1256,53.02679
1257,53.0701
1258,53.01263
1259,53.00894
1260,53.00483
1261,52.99888
1262,53.00111
1263,52.99664
1264,52.98902
1265,53.02945
1266,52.97563
1267,52.97072
1268,52.96514
1269,52.96582
1270,52.96006
1271,52.95973
1272,52.9535
1273,52.9591
1274,52.93745
1275,52.93781
1276,52.93657
1277,52.93496
1278,52.93598
1279,52.93146
1280,52.92031
1281,52.91034
1282,52.90292
1283,52.90866
1284,52.89421
1285,52.88812
1286,52.88471
1287,52.8795
1288,52.87406
1289,52.87084
1290,52.86498
1291,52.85722
1292,52.85202
1293,52.85357
1294,52.85341
1295,52.84892
1296,52.84667
1297,52.8428
1298,52.85259
1299,52.83808
1300,52.82488
1301,52.82776
1302,52.82366
1303,52.81571
1304,52.81261
1305,52.80551
1306,52.79598
1307,52.78717
1308,52.78934
1309,52.79305
1310,52.79403
1311,52.78612
1312,52.78028
1313,52.77404
1314,52.76782
1315,52.76306
1316,52.76129
1317,52.75769
1318,52.75125
1319,52.7448
1320,52.74184
1321,52.7327
1322,52.72777
1323,52.72406
1324,52.72042
1325,52.72089
1326,52.71954
1327,52.7143
1328,52.70803
1329,52.69971
1330,52.68778
1331,52.68774
1332,52.68567
1333,52.6843
1334,52.68194
1335,52.6738
1336,52.67546
1337,52.66606
1338,52.65818
1339,52.65489
1340,52.65431
1341,52.64914
1342,52.64807
1343,52.64208
1344,52.64183
1345,52.63115
1346,52.62157
1347,52.61825
1348,52.61728
1349,52.6119
1350,52.61504
1351,52.36973
1352,52.38517
1353,52.38858
1354,52.39176
1355,52.39432
1356,52.39064
1357,52.40888
1358,52.39691
1359,52.41146
1360,52.40557
1361,52.39846
1362,52.3968
1363,52.40303
1364,52.40037
1365,52.42134
1366,52.40722
1367,52.41243
1368,52.40004
1369,52.39613
1370,52.3973
1371,52.39695
1372,52.39462
1373,52.40975
1374,52.38646
1375,52.39112
1376,52.38213
1377,52.37912
1378,52.3763
1379,52.37444
1380,52.37275
1381,52.39744
1382,52.37489
1383,52.37271
1384,52.3697
1385,52.36293
1386,52.36114
1387,52.36293
1388,52.35522
1389,52.36852
1390,52.34785
1391,52.35148
1392,52.33781
1393,52.33339
1394,52.3355
1395,52.331
1396,52.3308
1397,52.34639
1398,52.33046
1399,52.31745
1400,52.31992
1401,52.3193
1402,52.31607
1403,52.30814
1404,52.30488
1405,52.31452
1406,52.29348
1407,52.29583
1408,52.28811
1409,52.27889
1410,52.27811
1411,52.27628
1412,52.27291
1413,52.28571
1414,52.2662
1415,52.2686
1416,52.26319
1417,52.25646
1418,52.25562
1419,52.24892
1420,52.24734
1421,52.25464
1422,52.2396
1423,52.23318
1424,52.23606
1425,52.23054
1426,52.22662
1427,52.22401
1428,52.22052
1429,52.22353
1430,52.2134
1431,52.2153
1432,52.20643
1433,52.20312
1434,52.19813
1435,52.19602
1436,52.19403
1437,52.20226
1438,52.19625
1439,52.19954
1440,52.18891
1441,52.17834
1442,52.17651
1443,52.17327
1444,52.16871
1445,52.17
1446,52.16495
1447,52.15404
1448,52.15256
1449,52.14462
1450,52.14243
1451,52.13743
1452,52.13346
1453,52.144
1454,52.13334
1455,52.13211
1456,52.1156
1457,52.11262
1458,52.10567
1459,52.10107
1460,52.09203
1461,52.11008
1462,52.09653
1463,52.10109
1464,52.10794
1465,52.10011
1466,52.09601
1467,52.09024
1468,52.08405
1469,52.06077
1470,52.05316
1471,52.04615
1472,52.04474
1473,52.03769
1474,52.03601
1475,52.02741
1476,52.02241
1477,52.03028
1478,52.02282
1479,52.00943
1480,52.00132
1481,51.99786
1482,52.00361
1483,52.00279
1484,51.99655
1485,52.01192
1486,51.99325
1487,51.9856
1488,51.97932
1489,51.97913
1490,51.97604
1491,51.98083
1492,51.97277
1493,51.97794
1494,51.96644
1495,51.95682
1496,51.94995
1497,51.94859
1498,51.9554
1499,51.94861
1500,51.94714
1501,51.95031
1502,51.94175
1503,51.9303
1504,51.91956
1505,51.9192
1506,51.92429
1507,51.919
1508,51.91322
1509,51.91501
1510,51.90492
1511,51.89505
1512,51.88734
1513,51.88266
1514,51.87928
1515,51.88253
1516,51.87652
1517,51.88516
1518,51.87127
1519,51.85353
1520,51.85393
1521,51.85026
1522,51.85423
1523,51.85103
1524,51.84102
1525,51.84761
1526,51.84383
1527,51.83579
1528,51.83104
1529,51.82771
1530,51.82401
1531,51.82287
1532,51.81479
1533,51.81502
1534,51.80794
1535,51.7986
1536,51.79229
1537,51.78899
1538,51.79547
1539,51.78741
1540,51.7842
1541,51.78379
1542,51.78065
1543,51.76651
1544,51.76149
1545,51.75195
1546,51.7584
1547,51.75525
1548,51.74932
1549,51.75446
1550,51.74551
1551,51.73854
1552,51.73793
1553,51.73392
1554,51.72681
1555,51.72577
1556,51.72776
1557,51.72159
1558,51.71511
1559,51.70569
1560,51.70001
1561,51.69187
1562,51.6946
1563,51.69139
1564,51.68975
1565,51.70106
1566,51.68953
1567,51.68121
1568,51.68225
1569,51.68072
1570,51.68445
1571,51.67428
1572,51.66779
1573,51.66863
1574,51.66137
1575,51.65496
1576,51.65624
1577,51.65286
1578,51.65323
1579,51.65439
1580,51.64774
1581,51.64751
1582,51.63421
1583,51.62871
1584,51.6255
1585,51.62304
1586,51.62948
1587,51.61402
1588,51.60783
1589,51.60571
1590,51.59772
1591,51.58814
1592,51.58509
1593,51.59146
1594,51.5886
1595,51.58348
1596,51.57694
1597,51.58707
1598,51.57445
1599,51.56621
1600,51.55483
1601,51.56838
1602,51.55816
1603,51.55551
1604,51.55127
1605,51.54734
1606,51.54067
1607,51.53429
1608,51.53798
1609,51.53706
1610,51.53183
1611,51.51676
1612,51.51837
1613,51.52348
1614,51.50543
1615,51.49859
1616,51.49054
1617,51.50047
1618,51.49731
1619,51.49597
1620,51.49223
1621,51.48913
1622,51.48429
1623,51.47661
1624,51.4779
1625,51.46991
1626,51.47569
1627,51.46855
1628,51.46497
1629,51.46278
1630,51.46139
1631,51.45853
1632,51.44372
1633,51.44158
1634,51.44769
1635,51.43865
1636,51.43591
1637,51.43709
1638,51.42478
1639,51.42209
1640,51.41181
1641,51.41825
1642,51.41631
1643,51.40964
1644,51.40696
1645,51.40943
1646,51.40077
1647,51.39434
1648,51.38459
1649,51.38524
1650,51.37797
1651,51.37129
1652,51.36754
1653,51.37617
1654,51.3687
1655,51.36355
1656,51.35127
1657,51.35353
1658,51.3518
1659,51.35122
1660,51.34668
1661,51.35247
1662,51.34302
1663,51.33696
1664,51.31891
1665,51.3249
1666,51.32042
1667,51.31218
1668,51.30979
1669,51.31759
1670,51.30787
1671,51.31334
1672,51.30611
1673,51.30384
1674,51.30689
1675,51.29921
1676,51.2962
1677,51.30824
1678,51.17029
1679,50.98817
1680,50.99721
1681,51.0101
1682,51.01943
1683,51.04024
1684,51.05096
1685,51.06463
1686,51.07128
1687,51.07471
1688,51.07952
1689,51.09001
1690,51.09946
1691,51.10364
1692,51.11187
1693,51.11948
1694,51.11797
1695,51.11675
1696,51.1043
1697,51.10635
1698,51.12338
1699,51.1175
1700,51.1191
1701,51.13036
1702,51.13028
1703,51.11862
1704,51.11456
1705,51.11893
1706,51.11755
1707,51.11369
1708,51.11479
1709,51.12871
1710,51.12579
1711,51.1208
1712,51.11628
1713,51.11724
1714,51.10846
1715,51.11838
1716,51.11024
1717,51.11799
1718,51.11517
1719,51.11341
1720,51.10563
1721,51.10552
1722,51.10464
1723,51.10305
1724,51.09989
1725,51.09906
1726,51.08615
1727,51.07883
1728,51.08
1729,51.08063
1730,51.08379
1731,51.08447
1732,51.07775
1733,51.08474
1734,51.07805
1735,51.07919
1736,51.06844
1737,51.06571
1738,51.07286
1739,51.06821
1740,51.06099
1741,51.06248
1742,51.05509
1743,51.04503
1744,51.05168
1745,51.04897
1746,51.04691
1747,51.05936
1748,51.06142
1749,51.05904
1750,51.04529
1751,51.03704
1752,51.02099
1753,51.0232
1754,51.02061
1755,51.01883
1756,51.01133
1757,51.02705
1758,51.02019
1759,51.02007
1760,51.01463
1761,51.01623
1762,51.00958
1763,51.00782
1764,51.00869
1765,51.02904
1766,51.00288
1767,50.99381
1768,50.9914
1769,50.98373
1770,50.98838
1771,50.98647
1772,50.98875
1773,51.01203
1774,50.97423
1775,50.97065
1776,50.96508
1777,50.96079
1778,50.95761
1779,50.96724
1780,50.96309
1781,50.9982
1782,50.94511
1783,50.91175
1784,50.89956
1785,50.91487
1786,50.92259
1787,50.92213
1788,50.92444
1789,50.92271
1790,50.94394
1791,50.91949
1792,50.87667
1793,50.89677
1794,50.89332
1795,50.88961
1796,50.90359
1797,50.90504
1798,50.94888
1799,50.88193
1800,50.88365
1801,50.87891
1802,50.87731
1803,50.87604
1804,50.88944
1805,50.87774
1806,50.93518
1807,50.84612
1808,50.85098
1809,50.85573
1810,50.84799
1811,50.84606
1812,50.84285
1813,50.83638
1814,50.90116
1815,50.82212
1816,50.84203
1817,50.82456
1818,50.83119
1819,50.82896
1820,50.82123
1821,50.8172
1822,50.81816
1823,50.80358
1824,50.8105
1825,50.8041
1826,50.80028
1827,50.79679
1828,50.79375
1829,50.78921
1830,50.77687
1831,50.77889
1832,50.77908
1833,50.78141
1834,50.77367
1835,50.76723
1836,50.76671
1837,50.77481
1838,50.76138
1839,50.75374
1840,50.75162
1841,50.75643
1842,50.7503
1843,50.74701
1844,50.74135
1845,50.73723
1846,50.7347
1847,50.7324
1848,50.72819
1849,50.7282
1850,50.72443
1851,50.72053
1852,50.71757
1853,50.72044
1854,50.714
1855,50.7043
1856,50.70144
1857,50.70165
1858,50.70358
1859,50.6965
1860,50.6965
1861,50.69327
1862,50.68721
1863,50.68819
1864,50.67926
1865,50.67531
1866,50.68169
1867,50.67413
1868,50.67353
1869,50.67036
1870,50.66685
1871,50.66194
1872,50.64745
1873,50.65504
