cycle_number,discharge_capacity
357,35.38567
358,35.33297
359,35.28337
360,35.22551
361,35.18686
362,35.14474
363,35.09414
364,35.05583
365,35.10899
366,34.97723
367,34.93864
368,34.90382
369,34.86606
370,34.82738
371,34.79291
372,34.75953
373,
374,35.59559
375,35.24809
376,35.04977
377,34.92615
378,34.82042
379,34.73747
380,34.6452
381,34.56763
382,34.64205
383,34.44169
384,34.37495
385,34.31528
386,34.23992
387,34.18116
388,34.11652
389,34.05239
390,34.00702
391,33.94369
392,33.89608
393,33.88105
394,33.824
395,33.77923
396,33.72507
397,33.67622
398,33.63595
399,33.58157
400,33.53782
401,33.49398
402,33.44429
403,33.43075
404,33.36447
405,33.32694
406,33.28109
407,33.24155
408,33.20544
409,33.16557
410,33.13969
411,33.09939
412,33.06533
413,33.06231
414,32.99945
415,32.96854
416,32.93194
417,32.89478
418,32.86084
419,32.82564
420,32.80257
421,32.77379
422,32.72989
423,32.69424
424,
425,37.26622
426,36.92313
427,36.73909
428,36.58346
429,36.43017
430,36.29811
431,36.16594
432,36.03504
433,35.9166
434,35.7897
435,35.6607
436,35.56403
437,35.45597
438,35.3566
439,35.25084
440,35.16242
441,35.06862
442,34.97129
443,34.8868
444,34.79787
445,34.71405
446,34.63904
447,34.55438
448,34.46298
449,34.39163
450,34.31984
451,34.24117
452,34.16735
453,34.09358
454,34.01839
455,33.9552
456,33.89759
457,33.82684
458,33.76312
459,33.69706
460,33.63697
461,33.57314
462,33.51252
463,33.45723
464,33.39923
465,33.32991
466,33.27714
467,33.22359
468,33.17032
469,33.11551
470,33.06684
471,33.01587
472,32.96263
473,32.91304
474,
475,
476,
477,
478,
479,
480,
481,
482,
483,
484,
485,
486,
487,
488,
489,
490,
491,
492,
493,
494,
495,
496,
497,
498,
499,
500,
501,
502,
503,
504,
505,
506,
507,
