cycle_number,discharge_capacity
619,56.26607
620,56.25825
621,56.25231
622,56.2451
623,56.23704
624,56.23065
625,56.22729
626,56.21986
627,56.2345
628,56.22846
629,56.22583
630,56.21231
631,56.2054
632,56.2039
633,56.21268
634,56.20768
635,56.19527
636,56.18773
637,56.17273
638,56.16458
639,56.16245
640,56.18235
641,56.15941
642,56.14683
643,56.13327
644,56.12565
645,56.11711
646,56.11027
647,56.10271
648,56.10523
649,56.10266
650,56.0968
651,56.08542
652,56.07814
653,56.07477
654,56.06145
655,56.05106
656,56.06203
657,56.05054
658,56.03953
659,56.02793
660,56.02177
661,56.01457
662,56.00211
663,56.03818
664,56.0037
665,55.9966
666,55.98619
667,55.97361
668,55.96817
669,55.95885
670,55.95294
671,55.95017
672,55.94576
673,55.93942
674,55.92985
675,55.92632
676,55.92328
677,55.91606
678,55.90441
679,55.90608
680,55.90338
681,55.89084
682,55.88302
683,55.88032
684,55.87358
685,55.85986
686,55.85608
687,55.86421
688,55.85438
689,55.84286
690,55.83891
691,55.82922
692,55.82438
693,55.81633
694,55.82615
695,55.8087
696,55.79676
697,55.79038
698,55.78394
699,55.77383
700,55.76512
701,55.76299
702,55.75974
703,56.60499
704,56.65006
705,56.65008
706,56.63811
707,56.62722
708,56.61281
709,56.60211
710,56.58879
711,56.58043
712,56.57096
713,56.55962
714,56.548
715,56.53934
716,56.5308
717,56.52086
718,56.50937
719,56.50335
720,56.49253
721,56.4818
722,56.47601
723,56.46665
724,56.45975
725,56.44595
726,56.43728
727,56.42939
728,56.41611
729,56.4062
730,56.4035
731,56.39342
732,56.38566
733,56.37004
734,56.36398
735,56.35675
736,56.34437
737,56.33681
738,56.32991
739,56.32131
740,56.30609
741,56.29524
742,56.29233
743,56.28261
744,56.27683
745,56.27528
746,56.27305
747,56.27217
748,56.24343
749,56.23178
750,56.22831
751,56.22255
752,56.2154
753,56.20433
754,56.19708
755,56.19125
756,56.17828
757,56.16713
758,56.16241
759,56.15265
760,56.14608
761,56.13163
762,56.12683
763,56.12618
764,56.11145
765,56.10227
766,56.09247
767,56.08648
768,56.07732
769,56.06602
770,56.0906
771,56.04745
772,56.04173
773,56.03268
774,56.02087
775,56.01072
776,56.00121
777,55.99508
778,55.98911
779,55.97817
780,55.97111
781,55.96399
782,55.95608
783,55.94384
784,55.9385
785,55.93392
786,55.92788
787,55.91017
788,55.90483
789,55.90161
790,55.89163
791,55.88687
792,55.8844
793,55.87538
794,55.86297
795,55.84911
796,55.83882
797,55.83728
798,55.8318
799,55.8221
800,55.81545
801,55.82841
802,55.79795
803,55.79226
804,55.78482
805,55.77694
806,55.76895
807,55.76843
808,55.75661
809,55.7496
810,55.73832
811,55.73141
812,55.72676
813,55.71702
814,55.70822
815,55.70174
816,55.69019
817,55.68836
818,55.67689
819,55.67064
820,55.66419
821,55.65129
822,55.64363
823,55.63624
824,55.62552
825,55.62001
826,55.61267
827,55.60719
828,55.59797
829,55.58353
830,55.57799
831,55.5682
832,55.5758
833,55.55268
834,55.54675
835,55.5429
836,55.53167
837,55.52184
838,55.51333
839,55.50554
840,55.50551
841,55.48996
842,55.47897
843,55.47403
844,55.46765
845,55.45745
846,55.45079
847,55.44179
848,55.43915
849,55.42293
850,55.41948
851,55.41263
852,55.40621
853,55.39511
854,55.38819
855,55.37735
856,55.37476
857,55.36267
858,55.35583
859,55.34819
860,55.34056
861,55.3352
862,55.32548
863,55.33527
864,55.31065
865,55.30483
866,55.29838
867,55.28874
868,55.27953
869,55.27324
870,55.26452
871,55.26273
872,55.25155
873,55.24414
874,55.23391
875,55.2274
876,55.221
877,55.21294
878,55.20489
879,55.20166
880,55.18905
881,55.18555
882,55.18061
883,55.16929
884,55.16138
885,55.15493
886,55.14849
887,55.14687
888,55.13398
889,55.12431
890,55.11947
891,55.10973
892,55.09692
893,55.09824
894,55.08721
895,55.08066
896,55.07248
897,55.06784
898,55.05869
899,55.04978
900,55.05058
901,55.03609
902,55.03173
903,55.02421
904,55.01634
905,55.01132
906,55.00064
907,54.99547
908,54.99377
909,54.98249
910,54.97282
911,54.96924
912,54.96016
913,54.95413
914,54.94865
915,54.95789
916,54.93092
917,54.92911
918,54.92057
919,54.9132
920,54.90823
921,54.9
922,54.89708
923,54.90187
924,54.88088
925,54.87452
926,54.86808
927,54.86595
928,54.86118
929,54.85268
930,54.84642
931,54.85049
932,54.82629
933,54.81895
934,54.81528
935,54.81194
936,54.80684
937,54.80368
938,54.79394
939,54.79071
940,54.77823
941,54.77145
942,54.76738
943,54.76887
944,54.76203
945,54.75765
946,54.75261
947,54.74817
948,54.73706
949,54.73694
950,54.72891
951,54.72365
952,54.71435
953,54.70805
954,54.71943
955,54.6902
956,54.6838
957,54.6806
958,54.67244
959,54.67246
960,54.67058
961,54.66194
962,54.67372
963,54.64697
964,54.637
965,54.62954
966,54.62572
967,54.62032
968,54.61255
969,54.60582
970,54.60048
971,54.58856
972,54.57097
973,54.55815
974,54.54994
975,54.54784
976,54.54352
977,54.53721
978,54.45865
979,54.47834
980,54.47959
981,54.47498
982,54.51427
983,54.46808
984,54.4561
985,54.45265
986,54.44914
987,54.44631
988,54.44272
989,54.43845
990,54.43848
991,54.41942
992,54.41462
993,54.40608
994,54.40552
995,54.40005
996,54.39316
997,54.38991
998,54.3853
999,54.37418
1000,54.36059
1001,54.35345
1002,54.35085
1003,54.35137
1004,54.35009
1005,54.34469
1006,54.34655
1007,54.33249
1008,54.32163
1009,54.31508
1010,54.31287
1011,54.31001
1012,54.30512
1013,54.30167
1014,54.29286
1015,54.28478
1016,54.2719
1017,54.26538
1018,54.26307
1019,54.26146
1020,54.25824
1021,54.25477
1022,54.24418
1023,54.23097
1024,54.22187
1025,54.22129
1026,54.21935
1027,54.21259
1028,54.21067
1029,54.20595
1030,54.20087
1031,54.19453
1032,54.18699
1033,54.18394
1034,54.18255
1035,54.17464
1036,54.16805
1037,54.18053
1038,54.15175
1039,54.14465
1040,54.13935
1041,54.13714
1042,54.12999
1043,54.1245
1044,54.11845
1045,54.11384
1046,54.1059
1047,54.10256
1048,54.09757
1049,54.09094
1050,54.08771
1051,54.08062
1052,54.0769
1053,54.06872
1054,54.06066
1055,54.05342
1056,54.04795
1057,54.04264
1058,54.03969
1059,54.03324
1060,54.02836
1061,54.02374
1062,54.013
1063,54.00463
1064,53.99712
1065,53.99405
1066,53.99451
1067,53.99142
1068,53.98541
1069,53.97985
1070,53.97147
1071,53.97035
1072,53.9655
1073,53.96037
1074,53.95571
1075,53.94763
1076,53.94778
1077,53.94149
1078,53.92851
1079,53.92161
1080,53.92174
1081,53.91953
1082,53.91515
1083,53.91051
1084,53.90589
1085,53.87123
1086,53.87529
1087,53.8758
1088,53.87006
1089,53.86664
1090,53.86746
1091,53.86307
1092,53.85643
1093,53.8483
1094,53.84432
1095,53.8409
1096,53.83594
1097,53.82925
1098,53.826
1099,53.82637
1100,53.81865
1101,53.81129
1102,53.80338
1103,53.80179
1104,53.79752
1105,53.79514
1106,53.78879
1107,53.79141
1108,53.77226
1109,53.76726
1110,53.74631
1111,53.74157
1112,53.73651
1113,53.72531
1114,53.72022
1115,53.73301
1116,53.71546
1117,53.71759
1118,53.71399
1119,53.71164
1120,53.71076
1121,53.70621
1122,53.70158
1123,53.69928
1124,53.69353
1125,53.68711
1126,53.6815
1127,53.68202
1128,53.67962
1129,53.67797
1130,53.67318
1131,53.66442
1132,53.65708
1133,53.65095
1134,53.64857
1135,53.6452
1136,53.64167
1137,53.63771
1138,53.6315
1139,53.62343
1140,53.61464
1141,53.6096
1142,53.60798
1143,53.60454
1144,53.60104
1145,53.5975
1146,53.59139
1147,53.58463
1148,53.58316
1149,53.57164
1150,53.57197
1151,53.56839
1152,53.56087
1153,53.5586
1154,53.58345
1155,53.54276
1156,53.5379
1157,53.5295
1158,53.52967
1159,53.52494
1160,53.52144
1161,53.51996
1162,53.54811
1163,53.49922
1164,53.49617
1165,53.48889
1166,53.48652
1167,53.48515
1168,53.4833
1169,53.47892
1170,53.49097
1171,53.4646
1172,53.46158
1173,53.45551
1174,53.45287
1175,53.45305
1176,53.44605
1177,53.44255
1178,53.43751
1179,53.42345
1180,53.41625
1181,53.40933
1182,53.41158
1183,53.40765
1184,53.40291
1185,53.40032
1186,53.39323
1187,53.38545
1188,53.37656
1189,53.37287
1190,53.37035
1191,53.37112
1192,53.37021
1193,53.36471
1194,53.36071
1195,53.35084
1196,53.33978
1197,53.34234
1198,53.33343
1199,53.33653
1200,53.3354
1201,53.32657
1202,53.31674
1203,53.30658
1204,53.30508
1205,53.29576
1206,53.29838
1207,53.29525
1208,53.29343
1209,53.28952
1210,53.28227
1211,53.27421
1212,53.26776
1213,53.26634
1214,53.26338
1215,53.26122
1216,53.25487
1217,53.25002
1218,53.24037
1219,53.23144
1220,53.22908
1221,53.22425
1222,53.22424
1223,53.22056
1224,53.21613
1225,53.21297
1226,53.2033
1227,53.19356
1228,53.18525
1229,53.18381
1230,53.18546
1231,53.18083
1232,53.1755
1233,53.17267
1234,53.158
1235,53.15173
1236,53.14882
1237,53.14109
1238,53.13799
1239,53.13723
1240,53.13721
1241,53.13103
1242,53.12542
1243,53.11912
1244,53.11221
1245,53.11408
1246,53.11235
1247,53.10815
1248,53.09938
1249,53.09516
1250,53.0892
1251,53.08399
1252,53.07466
1253,53.07479
1254,53.06772
1255,53.07038
1256,53.06899
1257,53.06312
1258,53.05664
1259,53.04536
1260,53.04053
1261,53.03957
1262,53.03733
1263,53.03729
1264,53.03244
1265,53.02925
1266,53.01797
1267,53.00833
1268,53.00543
1269,53.00345
1270,53.00024
1271,52.99863
1272,52.99299
1273,52.99218
1274,52.9764
1275,52.97137
1276,52.96478
1277,52.96478
1278,52.96156
1279,52.95834
1280,52.95307
1281,52.94924
1282,52.93773
1283,52.93521
1284,52.93585
1285,52.9305
1286,52.92765
1287,52.92568
1288,52.91818
1289,52.95165
1290,52.89706
1291,52.89408
1292,52.88538
1293,52.88329
1294,52.88297
1295,52.87759
1296,52.87264
1297,52.91498
1298,52.85763
1299,52.8535
1300,52.84465
1301,52.84624
1302,52.84329
1303,52.84314
1304,52.83977
1305,52.87464
1306,52.82699
1307,52.81851
1308,52.81067
1309,52.80634
1310,52.80754
1311,52.80344
1312,52.79787
1313,52.82204
1314,52.78473
1315,52.77623
1316,52.77157
1317,52.76892
1318,52.77137
1319,52.76659
1320,52.76605
1321,52.78561
1322,52.75676
1323,52.75195
1324,52.74827
1325,52.74857
1326,52.74373
1327,52.74155
1328,52.734
1329,52.74753
1330,52.71873
1331,52.71348
1332,52.70902
1333,52.70845
1334,52.7064
1335,52.70362
1336,52.70216
1337,52.70742
1338,52.68162
1339,52.6747
1340,52.67476
1341,52.67152
1342,52.67082
1343,52.67319
1344,52.6673
1345,52.67148
1346,52.65288
1347,52.64486
1348,52.64245
1349,52.64121
1350,52.64027
1351,52.63376
1352,52.63219
1353,52.63321
1354,52.6154
1355,52.60414
1356,52.60177
1357,52.60252
1358,52.59909
1359,52.59777
1360,52.21877
1361,52.23454
1362,52.23829
1363,52.24565
1364,52.24438
1365,52.24272
1366,52.26185
1367,52.24743
1368,52.24128
1369,52.23633
1370,52.24164
1371,52.24116
1372,52.24033
1373,52.24234
1374,52.26762
1375,52.23871
1376,52.23548
1377,52.23347
1378,52.22962
1379,52.23182
1380,52.2319
1381,52.22571
1382,52.27342
1383,52.23312
1384,52.22192
1385,52.22015
1386,52.22147
1387,52.21376
1388,52.21193
1389,52.21053
1390,52.26655
1391,52.21918
1392,52.21217
1393,52.2025
1394,52.20573
1395,52.20382
1396,52.1987
1397,52.19609
1398,52.20329
1399,52.2
1400,52.18673
1401,52.17787
1402,52.16939
1403,52.16897
1404,52.16749
1405,52.16212
1406,52.16168
1407,52.17031
1408,52.15726
1409,52.15161
1410,52.1493
1411,52.14223
1412,52.13951
1413,52.13928
1414,52.1316
1415,52.13475
1416,52.13075
1417,52.12312
1418,52.11476
1419,52.11462
1420,52.11046
1421,52.10731
1422,52.10725
1423,52.10842
1424,52.10396
1425,52.09853
1426,52.09283
1427,52.08726
1428,52.08389
1429,52.07947
1430,52.07667
1431,52.0768
1432,52.07316
1433,52.06864
1434,52.06381
1435,52.05942
1436,52.05297
1437,52.05123
1438,52.0478
1439,52.05206
1440,52.05094
1441,52.04223
1442,52.03571
1443,52.03256
1444,52.03088
1445,52.02586
1446,52.01971
1447,52.03577
1448,52.03089
1449,52.02752
1450,52.01686
1451,52.00994
1452,52.00905
1453,52.00026
1454,51.99455
1455,51.99371
1456,51.99085
1457,51.98071
1458,51.97384
1459,51.97106
1460,51.96328
1461,51.9644
1462,51.96101
1463,51.96443
1464,51.95593
1465,51.94631
1466,51.94139
1467,51.94071
1468,51.93266
1469,51.92831
1470,51.9246
1471,51.93176
1472,51.92258
1473,51.91514
1474,51.91219
1475,51.9074
1476,51.89934
1477,51.89919
1478,51.88966
1479,51.89555
1480,51.89189
1481,51.87461
1482,51.87033
1483,51.86725
1484,51.8593
1485,51.85525
1486,51.85136
1487,51.85519
1488,51.84454
1489,51.84185
1490,51.83618
1491,51.83282
1492,51.83123
1493,51.821
1494,51.81315
1495,51.82402
1496,51.8069
1497,51.79825
1498,51.79861
1499,51.79106
1500,51.78674
1501,51.78623
1502,51.77643
1503,51.78497
1504,51.77511
1505,51.76641
1506,51.76177
1507,51.7577
1508,51.75181
1509,51.74655
1510,51.74454
1511,51.75458
1512,51.74352
1513,51.73837
1514,51.73027
1515,51.72247
1516,51.71912
1517,51.71195
1518,51.70978
1519,51.71984
1520,51.71098
1521,51.69502
1522,51.69329
1523,51.6873
1524,51.68376
1525,51.68342
1526,51.6742
1527,51.68372
1528,51.67685
1529,51.66424
1530,51.66103
1531,51.655
1532,51.65074
1533,51.63953
1534,51.63901
1535,51.65292
1536,51.64595
1537,51.64397
1538,51.63731
1539,51.62733
1540,51.62066
1541,51.61804
1542,51.6145
1543,51.62004
1544,51.61654
1545,51.6066
1546,51.59868
1547,51.59654
1548,51.59433
1549,51.58659
1550,51.583
1551,51.5818
1552,51.58539
1553,51.57883
1554,51.56757
1555,51.5646
1556,51.5623
1557,51.5522
1558,51.54523
1559,51.55465
1560,51.54919
1561,51.54591
1562,51.54824
1563,51.53822
1564,51.5333
1565,51.52291
1566,51.51792
1567,51.52291
1568,51.52141
1569,51.51069
1570,51.50864
1571,51.49881
1572,51.49082
1573,51.48929
1574,51.48395
1575,51.49082
1576,51.49142
1577,51.48827
1578,51.48291
1579,51.4782
1580,51.47635
1581,51.46506
1582,51.46197
1583,51.46431
1584,51.45635
1585,51.45452
1586,51.44855
1587,51.44245
1588,51.43927
1589,51.43604
1590,51.42946
1591,51.4296
1592,51.42485
1593,51.42005
1594,51.41521
1595,51.40886
1596,51.39553
1597,51.38571
1598,51.38206
1599,51.38133
1600,51.37396
1601,51.37336
1602,51.3722
1603,51.36808
1604,51.3688
1605,51.35869
1606,51.3514
1607,51.36997
1608,51.36513
1609,51.35224
1610,51.3474
1611,51.34418
1612,51.3329
1613,51.33287
1614,51.33004
1615,51.35027
1616,51.33831
1617,51.33038
1618,51.32159
1619,51.31917
1620,51.31722
1621,51.31015
1622,51.30324
1623,51.34351
1624,51.30165
1625,51.29821
1626,51.28448
1627,51.27963
1628,51.27795
1629,51.27124
1630,51.26748
1631,51.32562
1632,51.27414
1633,51.26626
1634,51.26228
1635,51.25326
1636,51.24242
1637,51.23892
1638,51.23087
1639,51.25235
1640,51.24586
1641,51.23759
1642,51.228
1643,51.22166
1644,51.21728
1645,51.21047
1646,51.20987
1647,51.20406
1648,51.21039
1649,51.20596
1650,51.20378
1651,51.19554
1652,51.19524
1653,51.18784
1654,51.17245
1655,51.17656
1656,51.18623
1657,51.17817
1658,51.16525
1659,51.15294
1660,51.15552
1661,51.14987
1662,51.14511
1663,51.14126
1664,51.14955
1665,51.14754
1666,51.13597
1667,51.12514
1668,51.12336
1669,51.11717
1670,51.11305
1671,51.11009
1672,51.11887
1673,51.11695
1674,51.1117
1675,51.0954
1676,51.09092
1677,51.08671
1678,51.0811
1679,51.08085
1680,51.09051
1681,51.08567
1682,51.0783
1683,51.07317
1684,51.06396
1685,51.0663
1686,51.0583
1687,51.05603
1688,51.06169
1689,50.63539
1690,50.87518
1691,50.87239
1692,50.87731
1693,50.87696
1694,50.88972
1695,50.8929
1696,50.9
1697,50.90419
1698,50.90978
1699,50.91217
1700,50.91274
1701,50.91591
1702,50.91583
1703,50.91805
1704,50.92256
1705,50.9218
1706,50.91947
1707,50.90804
1708,50.90356
1709,50.90615
1710,50.9081
1711,50.90188
1712,50.91678
1713,50.91701
1714,50.91524
1715,50.89913
1716,50.89934
1717,50.90417
1718,50.89612
1719,50.89772
1720,50.90391
1721,50.90302
1722,50.89955
1723,50.89814
1724,50.90111
1725,50.88741
1726,50.88418
1727,50.87646
1728,50.8808
1729,50.88847
1730,50.88631
1731,50.8782
1732,50.87859
1733,50.86448
1734,50.85495
1735,50.85443
1736,50.85441
1737,50.84493
1738,50.84646
1739,50.84491
1740,50.83955
1741,50.83914
1742,50.84213
1743,50.83233
1744,50.88389
1745,50.84958
1746,50.84295
1747,50.83866
1748,50.83868
1749,50.83048
1750,50.82738
1751,50.82255
1752,50.81721
1753,50.82007
1754,50.81683
1755,50.81273
1756,50.80806
1757,50.80689
1758,50.8017
1759,50.7993
1760,50.79612
1761,50.79556
1762,50.79076
1763,50.7887
1764,50.77099
1765,50.76292
1766,50.75058
1767,50.75202
1768,50.74681
1769,50.76642
1770,50.75818
1771,50.7558
1772,50.75624
1773,50.75134
1774,50.74587
1775,50.74458
1776,50.73967
1777,50.73775
1778,50.73215
1779,50.73063
1780,50.72621
1781,50.72294
1782,50.71895
1783,50.71217
1784,50.71214
1785,50.71135
1786,50.70491
1787,50.69848
1788,50.69844
1789,50.68878
1790,50.69039
1791,50.68716
1792,50.67971
1793,50.68555
1794,50.66334
1795,50.65087
1796,50.65596
1797,50.63586
1798,50.60975
1799,50.61024
1800,50.60643
1801,50.59973
1802,50.63705
1803,50.61542
1804,50.63502
1805,50.63225
1806,50.62583
1807,50.61938
1808,50.60081
1809,50.59451
1810,50.60979
1811,50.6102
1812,50.61125
1813,50.60153
1814,50.60097
1815,50.59042
1816,50.56741
1817,50.55342
1818,50.58078
1819,50.58194
1820,50.58046
1821,50.57247
1822,50.56947
1823,50.56944
1824,50.56726
1825,50.56084
1826,50.56801
1827,50.5556
1828,50.51921
1829,50.53996
1830,50.53838
1831,50.53025
1832,50.53224
1833,50.53139
1834,50.55371
1835,50.52915
1836,50.52265
1837,50.51394
1838,50.51394
1839,50.50876
1840,50.50768
1841,50.50929
1842,50.59693
1843,50.51034
1844,50.50709
1845,50.4933
1846,50.48511
1847,50.48276
1848,50.47661
1849,50.44333
1850,50.45887
1851,50.46526
1852,50.45656
1853,50.45324
1854,50.45053
1855,50.44176
1856,50.44184
1857,50.43886
1858,50.43314
1859,50.44542
1860,50.42932
1861,50.42598
1862,50.42472
1863,50.42588
1864,50.41929
1865,50.42386
1866,50.42069
1867,50.41903
1868,50.4097
1869,50.40618
1870,50.40614
1871,50.40138
1872,50.39647
1873,50.38842
1874,50.3868
