cycle_number,discharge_capacity
589,56.70613
590,56.6872
591,56.67621
592,56.66874
593,56.64927
594,56.63591
595,56.6215
596,56.61393
597,56.59712
598,56.5808
599,56.56191
600,56.54935
601,56.53761
602,56.52765
603,56.51302
604,56.50358
605,56.49289
606,56.4763
607,56.46549
608,56.44894
609,56.43571
610,56.42279
611,56.40962
612,56.394
613,56.38143
614,56.37301
615,56.36215
616,56.35419
617,56.33951
618,56.33411
619,56.31253
620,56.30309
621,56.29197
622,56.27874
623,56.26993
624,56.26357
625,56.25114
626,56.24678
627,56.23183
628,56.22125
629,56.20593
630,56.19136
631,56.18
632,56.17213
633,56.15091
634,56.1431
635,56.12972
636,56.11747
637,56.10753
638,56.0968
639,56.08904
640,56.07503
641,56.06507
642,56.04949
643,56.03788
644,56.02588
645,56.01481
646,56.00702
647,55.99241
648,55.98238
649,55.97381
650,55.96393
651,55.95515
652,55.94654
653,55.93193
654,55.91394
655,55.90319
656,55.89699
657,55.88095
658,55.87589
659,55.86088
660,55.84968
661,55.8401
662,55.82846
663,55.81744
664,55.80971
665,55.79853
666,55.78076
667,55.76767
668,55.76333
669,55.74976
670,56.30454
671,56.43691
672,56.4485
673,56.43571
674,56.41481
675,56.39389
676,56.37455
677,56.35894
678,56.33979
679,56.32186
680,56.30475
681,56.28478
682,56.26339
683,56.24728
684,56.22731
685,56.21452
686,56.19768
687,56.18228
688,56.16419
689,56.14998
690,56.13461
691,56.12332
692,56.11363
693,56.10304
694,56.0837
695,56.06585
696,56.05466
697,56.03946
698,56.03348
699,56.01288
700,56.0014
701,55.98673
702,55.96893
703,55.95684
704,55.94417
705,55.93637
706,55.92314
707,55.91561
708,55.89936
709,55.89477
710,55.88377
711,55.86653
712,55.85295
713,55.83962
714,55.82864
715,55.81952
716,55.80693
717,55.79238
718,55.77796
719,55.76662
720,55.75533
721,55.75814
722,55.74799
723,55.7282
724,55.71344
725,55.69625
726,55.68663
727,55.67152
728,55.65281
729,55.64599
730,55.63474
731,55.62502
732,55.61853
733,55.6019
734,55.59484
735,55.59128
736,55.58035
737,55.56664
738,55.555
739,55.54128
740,55.52984
741,55.51692
742,55.50567
743,55.49954
744,55.48975
745,55.47533
746,55.4611
747,55.45465
748,55.44982
749,55.43865
750,55.42935
751,55.41835
752,55.41696
753,55.40651
754,55.39223
755,55.38462
756,55.3701
757,55.35754
758,55.35446
759,55.34987
760,55.34734
761,55.33488
762,55.31283
763,55.29702
764,55.28063
765,55.27097
766,55.26297
767,55.25486
768,55.24755
769,55.2445
770,55.23907
771,55.22376
772,55.20865
773,55.20275
774,55.19424
775,55.18435
776,55.17489
777,55.16846
778,55.16122
779,55.14959
780,55.14154
781,55.12703
782,55.11736
783,55.10568
784,55.09294
785,55.08098
786,55.07161
787,55.06847
788,55.06264
789,55.04818
790,55.04333
791,55.0402
792,55.02349
793,55.01604
794,55.01109
795,54.99683
796,54.99265
797,54.99145
798,54.97698
799,54.96746
800,54.96268
801,54.95302
802,54.94804
803,54.93844
804,54.92725
805,54.91833
806,54.91276
807,54.90646
808,54.89761
809,54.88688
810,54.88336
811,54.87531
812,54.8627
813,54.85909
814,54.84081
815,54.83703
816,54.82565
817,54.80999
818,54.80076
819,54.78929
820,54.78453
821,54.77739
822,54.7692
823,54.75692
824,54.74902
825,54.7433
826,54.73975
827,54.73011
828,54.72319
829,54.71491
830,54.7051
831,54.704
832,54.69378
833,54.68394
834,54.67749
835,54.66687
836,54.66452
837,54.65623
838,54.64753
839,54.64256
840,54.63124
841,54.62306
842,54.61903
843,54.60785
844,54.59922
845,54.59432
846,54.58787
847,54.57972
848,54.57015
849,54.5621
850,54.55889
851,54.54796
852,54.53829
853,54.5315
854,54.52505
855,54.51699
856,54.50571
857,54.52988
858,54.50531
859,54.49927
860,54.48831
861,54.48138
862,54.46998
863,54.46392
864,54.45518
865,54.44347
866,54.43339
867,54.42578
868,54.41657
869,54.40627
870,54.40091
871,54.39583
872,54.38587
873,54.37983
874,54.373
875,54.36027
876,54.35176
877,54.34544
878,54.34379
879,54.3312
880,54.33007
881,54.32528
882,54.31561
883,54.30916
884,54.30081
885,54.29464
886,54.28903
887,54.27851
888,54.2755
889,54.2679
890,54.26307
891,54.25662
892,54.25331
893,54.24123
894,54.23524
895,54.22534
896,54.23357
897,54.21237
898,54.20772
899,54.19958
900,54.18836
901,54.18004
902,54.34587
903,54.39146
904,54.39504
905,54.38385
906,54.37696
907,54.36421
908,54.34792
909,54.3356
910,54.32367
911,54.31248
912,54.29972
913,54.28406
914,54.27488
915,54.26293
916,54.25149
917,54.24066
918,54.23014
919,54.22197
920,54.21222
921,54.20901
922,54.20107
923,55.32533
924,55.26801
925,55.21055
926,55.16398
927,55.12945
928,55.10034
929,55.08588
930,55.0629
931,55.04276
932,55.01857
933,54.99935
934,54.97684
935,54.95451
936,54.93583
937,54.91882
938,54.90722
939,54.89201
940,54.87353
941,54.8558
942,54.84131
943,54.82368
944,54.80475
945,54.79311
946,54.77977
947,54.76898
948,54.76087
949,54.74635
950,54.73663
951,54.72213
952,54.71094
953,54.69648
954,54.69066
955,54.67862
956,54.67042
957,54.65731
958,54.64684
959,54.63545
960,54.62187
961,54.61191
962,54.60631
963,54.59571
964,54.5835
965,54.57391
966,54.56162
967,54.5464
968,54.53277
969,54.52453
970,54.51273
971,54.50233
972,54.48571
973,
974,
975,
976,
977,
978,
979,
980,
981,
