cycle_number,discharge_capacity
748,56.40135
749,56.39112
750,56.38216
751,56.37492
752,56.3649
753,56.35843
754,56.34715
755,56.33909
756,56.33056
757,56.32307
758,56.31812
759,56.3069
760,56.29724
761,56.28488
762,56.2794
763,56.26885
764,56.26339
765,56.25272
766,56.24728
767,56.23663
768,56.23013
769,56.2206
770,56.21505
771,56.20763
772,56.20168
773,56.19225
774,56.18506
775,56.17501
776,56.1677
777,56.15546
778,56.1486
779,56.13947
780,56.13112
781,56.1266
782,56.11781
783,56.10958
784,56.10115
785,56.09548
786,56.08779
787,56.08025
788,56.07215
789,56.06538
790,56.05645
791,56.05243
792,56.04109
793,56.0323
794,56.02278
795,56.01809
796,56.00924
797,56.00579
798,55.28412
799,55.72501
800,55.74359
801,55.75202
802,55.76336
803,55.77292
804,55.7784
805,55.7809
806,55.78516
807,55.78639
808,55.78673
809,55.78644
810,55.78696
811,55.78136
812,55.77991
813,55.78037
814,55.80609
815,55.77437
816,55.7674
817,55.76462
818,55.7574
819,55.7538
820,55.75078
821,55.74249
822,55.73606
823,55.72956
824,55.72416
825,55.71707
826,55.71117
827,55.71069
828,55.70502
829,55.699
830,55.69374
831,55.68657
832,55.67931
833,55.67366
834,55.66521
835,55.66141
836,55.65561
837,55.6442
838,55.63701
839,55.62784
840,55.62508
841,55.61506
842,55.61343
843,55.60781
844,55.60158
845,55.62506
846,55.58779
847,55.58102
848,55.5764
849,55.56769
850,55.55361
851,55.7831
852,55.77275
853,55.7539
854,55.73495
855,55.7203
856,55.70335
857,55.6873
858,55.67051
859,55.65577
860,55.64413
861,55.63503
862,55.6244
863,55.61883
864,55.60684
865,55.5988
866,55.58501
867,55.57262
868,55.56338
869,55.55252
870,55.54107
871,55.53186
872,55.5275
873,55.51634
874,55.50472
875,55.49441
876,55.48325
877,55.47631
878,55.47106
879,55.46636
880,55.45821
881,55.4472
882,55.43961
883,55.42994
884,55.41977
885,55.41222
886,55.40804
887,55.401
888,55.39049
889,55.38254
890,55.36872
891,55.3631
892,55.35574
893,55.34938
894,55.34077
895,55.32861
896,55.32077
897,55.3103
898,55.30562
899,55.29647
900,55.29094
901,55.28137
902,55.27347
903,55.26951
904,55.26399
905,55.25261
906,55.24692
907,55.23991
908,55.23107
909,55.2233
910,55.21669
911,55.21155
912,55.20198
913,55.19644
914,55.18874
915,55.17766
916,55.17178
917,55.16611
918,55.16139
919,55.15304
920,55.14649
921,55.13814
922,55.13081
923,55.12265
924,55.1147
925,55.10844
926,55.10123
927,55.09692
928,55.0889
929,55.08086
930,55.07603
931,55.06627
932,55.0583
933,55.05121
934,55.04225
935,55.04865
936,55.0312
937,55.02417
938,55.01964
939,55.01421
940,55.00667
941,55.00031
942,54.99272
943,54.98253
944,54.97453
945,54.96812
946,54.96325
947,54.95682
948,54.75871
949,54.95632
950,54.9457
951,54.94342
952,54.93909
953,54.94065
954,54.93259
955,54.92616
956,54.92115
957,54.91831
958,54.91296
959,54.90549
960,54.89887
961,54.89039
962,54.8811
963,54.87596
964,54.87654
965,54.87216
966,54.86292
967,54.85398
968,54.84814
969,54.84291
970,54.83718
971,54.82398
972,54.82109
973,54.81569
974,54.81621
975,54.80994
976,54.80059
977,54.79815
978,54.78981
979,54.78269
980,54.77747
981,
982,
983,
984,
985,
986,
987,
988,
989,
990,
991,
992,
993,
994,
995,54.52116
996,54.55651
997,54.56448
998,54.56899
999,54.56827
1000,54.57822
1001,54.58215
1002,54.58267
1003,54.59586
1004,54.59937
1005,54.59777
1006,54.58654
1007,54.57957
1008,54.57454
1009,54.57257
1010,54.57124
1011,54.55473
